Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024917	0	-0.024917	17.220648	-0.024917	0	-0.000179	""	-0.024917	"Method Settings"	-0.000418	"1.A.1"	0	-0.205261
-0.024422	-0.026599	-0.023927	17.222305	-0.019963	0			-0.024828	"Equilibration"	0.100134	"Waste(Frac)"	0.000495	-0.205261
-0.023927	-0.027706	-0.022938	17.222221	-0.01501	0			-0.005541	"Sample Application"	0.108148	"1.A.2"	0.00099	-0.205261
-0.023432	-0.02828	-0.021948	17.222204	-0.010057	0			0.100656	"Elution"	0.308435	"1.A.3"	0.001484	-0.205261
-0.022938	-0.028641	-0.020959	17.222281	-0.005104	0					0.508477	"1.A.4"	0.001979	-0.205261
-0.022443	-0.031306	-0.019969	17.222586	-0.000151	0					0.708538	"1.A.5"	0.002474	-0.205261
-0.021948	-0.034097	-0.018979	17.226263	0.004802	0					0.908599	"1.A.6"	0.002969	-0.205261
-0.021453	-0.036835	-0.01799	17.231945	0.009756	0					1.108415	"1.A.7"	0.003463	-0.205261
-0.020959	-0.039727	-0.017	17.231909	0.014709	0					1.308482	"1.A.8"	0.003958	-0.205261
-0.020464	-0.040475	-0.016011	17.232014	0.019662	0					1.508527	"1.A.9"	0.004453	-0.205261
-0.019969	-0.038136	-0.015021	17.232082	0.024615	0					1.708591	"1.A.10"	0.004948	-0.205261
-0.019474	-0.034843	-0.014032	17.232288	0.029568	0					1.908408	"1.A.11"	0.005442	-0.205261
-0.018979	-0.038093	-0.013042	17.232683	0.034521	0					2.108474	"1.A.12"	0.005937	-0.205261
-0.018485	-0.045235	-0.012053	17.233335	0.039475	0					2.308529	"1.B.1"	0.006432	-0.205261
-0.01799	-0.043815	-0.011063	17.233929	0.044428	0					2.508565	"1.B.2"	0.006927	-0.205261
-0.017495	-0.036764	-0.010074	17.234159	0.049381	0					2.708394	"1.B.3"	0.007421	-0.205261
-0.017	-0.032248	-0.009084	17.233889	0.054334	0					2.908452	"1.B.4"	0.007916	-0.205261
-0.016506	-0.031021	-0.008095	17.233139	0.059287	0					3.046554	"Waste(Frac)"	0.008411	-0.205261
-0.016011	-0.033088	-0.007105	17.23205	0.064241	0					3.047055	"Waste(Frac)"	0.008906	-0.205261
-0.015516	-0.03628	-0.006116	17.230715	0.069194	0							0.0094	-0.205261
-0.015021	-0.036591	-0.005126	17.229134	0.074147	0							0.009895	-0.205261
-0.014527	-0.034455	-0.004137	17.227379	0.0791	0							0.01039	-0.205261
-0.014032	-0.03874	-0.003147	17.22562	0.084053	0							0.010885	-0.205261
-0.013537	-0.039414	-0.002158	17.223837	0.089006	0							0.01138	-0.205261
-0.013042	-0.039573	-0.001168	17.222113	0.09396	0							0.011874	-0.205261
-0.012548	-0.043854	-0.000179	17.216187	0.098913	0							0.012369	-0.205261
-0.012053	-0.046886	0.000811	17.218895	0.103866	0							0.012864	-0.205261
-0.011558	-0.041752	0.0018	17.219448	0.108819	0							0.013359	-0.205261
-0.011063	-0.038891	0.00279	17.21999	0.113772	0							0.013853	-0.205261
-0.010569	-0.033415	0.003779	17.220482	0.118725	0							0.014348	-0.205261
-0.010074	-0.034381	0.004769	17.221022	0.123679	0							0.014843	-0.205261
-0.009579	-0.035238	0.005759	17.221527	0.128632	0							0.015338	-0.205261
-0.009084	-0.030904	0.006748	17.222084	0.133585	0							0.015832	-0.205261
-0.008589	-0.027461	0.007738	17.222631	0.138538	0							0.016327	-0.205261
-0.008095	-0.028414	0.008727	17.223112	0.143491	0							0.016822	-0.205261
-0.0076	-0.028204	0.009717	17.223633	0.148445	0							0.017317	-0.205261
-0.007105	-0.025638	0.010706	17.224155	0.153398	0							0.017811	-0.205261
-0.00661	-0.001164	0.011696	17.224646	0.158351	0							0.018306	-0.205261
-0.006116	-0.00047	0.012685	17.225136	0.163304	0							0.018801	-0.205261
-0.005621	-0.000079	0.013675	17.225574	0.168257	0							0.019296	-0.205261
-0.005126	0.000382	0.014664	17.225979	0.17321	0							0.01979	-0.205261
-0.004631	0.001129	0.015654	17.226465	0.178164	0							0.020285	-0.205261
-0.004137	0.002466	0.016643	17.226982	0.183117	0							0.02078	-0.205261
-0.003642	0.002618	0.017633	17.227444	0.18807	0							0.021275	-0.205261
-0.003147	0.001343	0.018622	17.227776	0.193023	0							0.021769	-0.205261
-0.002652	0.000483	0.019612	17.22826	0.197976	0							0.022264	-0.205261
-0.002158	-0.000221	0.020601	17.22887	0.202929	0							0.022759	-0.205261
-0.001663	-0.002426	0.021591	17.229391	0.207883	0							0.023254	-0.205261
-0.001168	-0.004063	0.02258	17.22982	0.212836	0							0.023749	-0.205261
-0.000673	-0.003757	0.02357	17.230124	0.217789	0							0.024243	-0.205261
-0.000179	-0.00722	0.024559	17.230654	0.222742	0							0.024738	-0.205261
0.000316	-0.01712	0.025549	17.23111	0.227695	0							0.025233	-0.205261
0.000811	-0.01275	0.026538	17.231472	0.232648	0							0.025728	-0.205261
0.001306	-0.011548	0.027528	17.231867	0.237602	0							0.026222	-0.205261
0.001801	-0.014074	0.028518	17.232231	0.242555	0							0.026717	-0.205261
0.002295	-0.013637	0.029507	17.232557	0.247508	0							0.027212	-0.205261
0.00279	-0.010596	0.030497	17.232882	0.252461	0							0.027707	-0.205261
0.003285	-0.009103	0.031486	17.233046	0.257414	0							0.028201	-0.205261
0.00378	-0.006665	0.032476	17.233007	0.262368	0							0.028696	-0.205261
0.004274	-0.005858	0.033465	17.232954	0.267321	0							0.029191	-0.205261
0.004769	-0.010964	0.034455	17.232677	0.272274	0							0.029686	-0.205261
0.005264	-0.013105	0.035444	17.232273	0.277227	0							0.03018	-0.205261
0.005759	-0.012633	0.036434	17.231842	0.28218	0							0.030675	-0.205261
0.006253	-0.013271	0.037423	17.231274	0.287133	0							0.03117	-0.205261
0.006748	-0.009491	0.038413	17.230499	0.292087	0							0.031665	-0.205261
0.007243	-0.007675	0.039402	17.229656	0.29704	0							0.032159	-0.205261
0.007738	-0.012469	0.040392	17.228714	0.301993	0							0.032654	-0.205261
0.008232	-0.018236	0.041381	17.227713	0.306946	0							0.033149	-0.205261
0.008727	-0.024896	0.042371	17.226583	0.311899	0							0.033644	-0.205261
0.009222	-0.027828	0.04336	17.225471	0.316852	0							0.034139	-0.205261
0.009717	-0.025328	0.04435	17.224466	0.321806	0							0.034633	-0.205261
0.010211	-0.0299	0.045339	17.223541	0.326759	0							0.035128	-0.205261
0.010706	-0.034629	0.046329	17.222721	0.331712	0							0.035623	-0.205261
0.011201	-0.033963	0.047318	17.22197	0.336665	0							0.036118	-0.205261
0.011696	-0.035971	0.048308	17.221245	0.341618	0							0.036612	-0.205261
0.01219	-0.041605	0.049297	17.220678	0.346571	0							0.037107	-0.205261
0.012685	-0.042315	0.050287	17.220215	0.351525	0							0.037602	-0.205261
0.01318	-0.038628	0.051276	17.219795	0.356478	0							0.038097	-0.205261
0.013675	-0.033865	0.052266	17.219488	0.361431	0							0.038591	-0.205261
0.01417	-0.031741	0.053256	17.219236	0.366384	0							0.039086	-0.205261
0.014664	-0.031654	0.054245	17.219019	0.371337	0							0.039581	-0.205261
0.015159	-0.02504	0.055235	17.218918	0.376291	0							0.040076	-0.205261
0.015654	-0.01945	0.056224	17.218821	0.381244	0							0.04057	-0.205261
0.016149	-0.019187	0.057214	17.218733	0.386197	0							0.041065	-0.205261
0.016643	-0.019168	0.058203	17.218708	0.39115	0							0.04156	-0.205261
0.017138	-0.015482	0.059193	17.218721	0.396103	0							0.042055	-0.205261
0.017633	-0.012469	0.060182	17.218733	0.401056	0							0.042549	-0.205261
0.018128	-0.012286	0.061172	17.218719	0.40601	0							0.043044	-0.205261
0.018622	-0.012376	0.062161	17.218699	0.410963	0							0.043539	-0.205261
0.019117	-0.011594	0.063151	17.218649	0.415916	0							0.044034	-0.205261
0.019612	-0.00887	0.06414	17.218554	0.420869	0							0.044528	-0.205261
0.020107	-0.008609	0.06513	17.21842	0.425822	0							0.045023	-0.205261
0.020601	-0.010746	0.066119	17.218285	0.430775	0							0.045518	-0.205261
0.021096	-0.012016	0.067109	17.21806	0.435729	0							0.046013	-0.205261
0.021591	-0.010328	0.068098	17.217726	0.440682	0							0.046508	-0.205261
0.022086	-0.006878	0.069088	17.217363	0.445635	0							0.047002	-0.205261
