Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024698	0	-0.024698	17.283958	-0.024698	0	0.000038	""	-0.024698	"Method Settings"	-0.000412	"1.A.1"	0	-0.379876
-0.024203	0.614101	-0.023708	17.285553	-0.019742	0			-0.024601	"Equilibration"	0.100632	"Waste(Frac)"	0.000495	-0.379875
-0.023708	0.611549	-0.022719	17.28558	-0.014786	0			-0.005388	"Sample Application"	0.108604	"1.A.2"	0.000989	-0.379874
-0.023213	0.615907	-0.021729	17.285816	-0.00983	0			0.10113	"Elution"	0.308645	"1.A.3"	0.001484	-0.379873
-0.022719	0.613532	-0.02074	17.28611	-0.004874	0					0.508686	"1.A.4"	0.001979	-0.379871
-0.022224	0.611931	-0.01975	17.286001	0.000082	0					0.708988	"1.A.5"	0.002474	-0.37987
-0.021729	0.614877	-0.018761	17.287153	0.005038	0					0.909064	"1.A.6"	0.002968	-0.379869
-0.021235	0.614771	-0.017772	17.289824	0.009994	0					1.108617	"1.A.7"	0.003463	-0.379868
-0.02074	0.610038	-0.016782	17.289612	0.01495	0					1.308669	"1.A.8"	0.003958	-0.379867
-0.020245	0.611605	-0.015793	17.289619	0.019906	0					1.508985	"1.A.9"	0.004452	-0.379866
-0.01975	0.614976	-0.014803	17.289942	0.024862	0					1.709042	"1.A.10"	0.004947	-0.379865
-0.019256	0.619908	-0.013814	17.290659	0.029818	0					1.909107	"1.A.11"	0.005442	-0.379864
-0.018761	0.617864	-0.012824	17.291548	0.034774	0					2.109148	"1.A.12"	0.005937	-0.379863
-0.018266	0.597298	-0.011835	17.291981	0.03973	0					2.308986	"1.B.1"	0.006431	-0.379862
-0.017772	0.586348	-0.010846	17.291574	0.044686	0					2.509043	"1.B.2"	0.006926	-0.379861
-0.017277	0.584886	-0.009856	17.290522	0.049641	0					2.709094	"1.B.3"	0.007421	-0.37986
-0.016782	0.583288	-0.008867	17.289042	0.054597	0					2.909137	"1.B.4"	0.007916	-0.379859
-0.016287	0.590267	-0.007877	17.28731	0.059553	0					3.046516	"Waste(Frac)"	0.00841	-0.379858
-0.015793	0.593597	-0.006888	17.285463	0.064509	0					3.047016	"Waste(Frac)"	0.008905	-0.379857
-0.015298	0.590061	-0.005898	17.283575	0.069465	0							0.0094	-0.379856
-0.014803	0.590169	-0.004909	17.28178	0.074421	0							0.009894	-0.379855
-0.014309	0.587335	-0.003919	17.280205	0.079377	0							0.010389	-0.379854
-0.013814	0.588138	-0.00293	17.27879	0.084333	0							0.010884	-0.379853
-0.013319	0.587555	-0.001941	17.277552	0.089289	0							0.011379	-0.379852
-0.012824	0.590474	-0.000951	17.276567	0.094245	0							0.011873	-0.379851
-0.01233	0.592317	0.000038	17.274271	0.099201	0							0.012368	-0.37985
-0.011835	0.587801	0.001028	17.275133	0.104157	0							0.012863	-0.379849
-0.01134	0.584498	0.002017	17.275698	0.109113	0							0.013357	-0.379848
-0.010846	0.581536	0.003007	17.276255	0.114069	0							0.013852	-0.379846
-0.010351	0.583206	0.003996	17.276781	0.119025	0							0.014347	-0.379845
-0.009856	0.582434	0.004985	17.277321	0.123981	0							0.014842	-0.379844
-0.009361	0.584242	0.005975	17.277901	0.128937	0							0.015336	-0.379843
-0.008867	0.58131	0.006964	17.278479	0.133893	0							0.015831	-0.379842
-0.008372	0.579511	0.007954	17.279091	0.138848	0							0.016326	-0.379841
-0.007877	0.572833	0.008943	17.279692	0.143804	0							0.01682	-0.37984
-0.007382	0.56462	0.009933	17.280228	0.14876	0							0.017315	-0.379839
-0.006888	0.568359	0.010922	17.2808	0.153716	0							0.01781	-0.379838
-0.006393	0.016636	0.011912	17.281403	0.158672	0							0.018305	-0.379837
-0.005898	-0.003303	0.012901	17.281992	0.163628	0							0.018799	-0.379836
-0.005404	-0.000107	0.01389	17.282642	0.168584	0							0.019294	-0.379835
-0.004909	-0.003535	0.01488	17.283361	0.17354	0							0.019789	-0.379834
-0.004414	-0.003766	0.015869	17.28409	0.178496	0							0.020283	-0.379833
-0.003919	-0.008234	0.016859	17.284777	0.183452	0							0.020778	-0.379832
-0.003425	-0.006734	0.017848	17.285467	0.188408	0							0.021273	-0.379831
-0.00293	-0.00361	0.018838	17.286207	0.193364	0							0.021768	-0.37983
-0.002435	-0.004599	0.019827	17.286898	0.19832	0							0.022262	-0.379829
-0.001941	-0.008732	0.020816	17.287403	0.203276	0							0.022757	-0.379828
-0.001446	-0.006428	0.021806	17.287487	0.208232	0							0.023252	-0.379827
-0.000951	-0.010005	0.022795	17.287266	0.213188	0							0.023747	-0.379826
-0.000456	-0.007047	0.023785	17.286678	0.218144	0							0.024241	-0.379825
0.000038	-0.006262	0.024774	17.285826	0.2231	0							0.024736	-0.379823
0.000533	-0.002405	0.025764	17.284754	0.228055	0							0.025231	-0.379822
0.001028	0.001436	0.026753	17.2834	0.233011	0							0.025725	-0.379821
0.001522	0.000052	0.027743	17.282082	0.237967	0							0.02622	-0.37982
0.002017	0.000502	0.028732	17.280775	0.242923	0							0.026715	-0.379819
0.002512	0.004978	0.029721	17.279293	0.247879	0							0.02721	-0.379818
0.003007	0.00229	0.030711	17.277979	0.252835	0							0.027704	-0.379817
0.003501	-0.000087	0.0317	17.276825	0.257791	0							0.028199	-0.379816
0.003996	0.000766	0.03269	17.275789	0.262747	0							0.028694	-0.379815
0.004491	0.006106	0.033679	17.274845	0.267703	0							0.029188	-0.379814
0.004986	0.00208	0.034669	17.273972	0.272659	0							0.029683	-0.379813
0.00548	-0.004729	0.035658	17.273209	0.277615	0							0.030178	-0.379812
0.005975	-0.009449	0.036647	17.272621	0.282571	0							0.030673	-0.379811
0.00647	-0.006659	0.037637	17.272104	0.287527	0							0.031167	-0.37981
0.006964	-0.012282	0.038626	17.271681	0.292483	0							0.031662	-0.379809
0.007459	-0.012771	0.039616	17.271322	0.297439	0							0.032157	-0.379808
0.007954	-0.006856	0.040605	17.271055	0.302395	0							0.032651	-0.379807
0.008449	-0.003587	0.041595	17.270632	0.307351	0							0.033146	-0.379806
0.008943	-0.001923	0.042584	17.27029	0.312306	0							0.033641	-0.379806
0.009438	-0.005534	0.043574	17.270021	0.317262	0							0.034136	-0.379805
0.009933	-0.004248	0.044563	17.269802	0.322218	0							0.03463	-0.379804
0.010427	0.003666	0.045552	17.269524	0.327174	0							0.035125	-0.379802
0.010922	0.012231	0.046542	17.269283	0.33213	0							0.03562	-0.379801
0.011417	0.014618	0.047531	17.268946	0.337086	0							0.036115	-0.3798
0.011912	0.018172	0.048521	17.268665	0.342042	0							0.036609	-0.379799
0.012406	0.015764	0.04951	17.268322	0.346998	0							0.037104	-0.379798
0.012901	0.015087	0.0505	17.267965	0.351954	0							0.037599	-0.379797
0.013396	0.015622	0.051489	17.267584	0.35691	0							0.038093	-0.379796
0.01389	0.010309	0.052478	17.267145	0.361866	0							0.038588	-0.379795
0.014385	0.013166	0.053468	17.266602	0.366822	0							0.039083	-0.379793
0.01488	0.01383	0.054457	17.266113	0.371778	0							0.039578	-0.379792
0.015375	0.006925	0.055447	17.26549	0.376734	0							0.040072	-0.379791
0.015869	0.002163	0.056436	17.264715	0.38169	0							0.040567	-0.37979
0.016364	-0.001732	0.057426	17.263855	0.386646	0							0.041062	-0.379789
0.016859	-0.005607	0.058415	17.263033	0.391602	0							0.041556	-0.379788
0.017354	-0.006467	0.059405	17.262144	0.396558	0							0.042051	-0.379787
0.017848	-0.007279	0.060394	17.261211	0.401513	0							0.042546	-0.379786
0.018343	-0.008943	0.061383	17.260208	0.406469	0							0.043041	-0.379785
0.018838	-0.007751	0.062373	17.259161	0.411425	0							0.043535	-0.379784
0.019332	-0.005527	0.063362	17.257994	0.416381	0							0.04403	-0.379783
0.019827	-0.004692	0.064352	17.256813	0.421337	0							0.044525	-0.379782
0.020322	-0.002482	0.065341	17.255568	0.426293	0							0.045019	-0.379781
0.020817	-0.001009	0.066331	17.254257	0.431249	0							0.045514	-0.37978
0.021311	-0.003164	0.06732	17.25285	0.436205	0							0.046009	-0.379779
0.021806	-0.003776	0.068309	17.251436	0.441161	0							0.046504	-0.379778
0.022301	-0.002872	0.069299	17.250099	0.446117	0							0.046998	-0.379777
0.022795	-0.004573	0.070288	17.248671	0.451073	0							0.047493	-0.379776
