Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.02507	0	-0.02507	17.203144	-0.02507	0	0.000162	""	-0.02507	"Method Settings"	-0.000415	"1.A.1"	0	-0.015916
-0.024575	-0.75288	-0.02408	17.204676	-0.020117	0			-0.024985	"Equilibration"	0.100401	"Waste(Frac)"	0.000495	-0.015916
-0.02408	-0.751823	-0.023091	17.204655	-0.015164	0			-0.005408	"Sample Application"	0.108367	"1.A.2"	0.000989	-0.015916
-0.023586	-0.753952	-0.022101	17.204798	-0.010211	0			0.100897	"Elution"	0.308393	"1.A.3"	0.001484	-0.015916
-0.023091	-0.743924	-0.021112	17.204988	-0.005258	0					0.508704	"1.A.4"	0.001979	-0.015916
-0.022596	-0.747784	-0.020123	17.205008	-0.000305	0					0.708776	"1.A.5"	0.002474	-0.015916
-0.022101	-0.750276	-0.019133	17.20532	0.004648	0					0.908819	"1.A.6"	0.002968	-0.015916
-0.021607	-0.745761	-0.018144	17.20719	0.009601	0					1.108381	"1.A.7"	0.003463	-0.015916
-0.021112	-0.742802	-0.017154	17.206747	0.014554	0					1.308709	"1.A.8"	0.003958	-0.015916
-0.020617	-0.741756	-0.016165	17.206541	0.019507	0					1.508766	"1.A.9"	0.004453	-0.015916
-0.020123	-0.741524	-0.015175	17.206728	0.02446	0					1.708804	"1.A.10"	0.004947	-0.015916
-0.019628	-0.741106	-0.014186	17.2073	0.029413	0					1.90887	"1.A.11"	0.005442	-0.015916
-0.019133	-0.742467	-0.013196	17.208052	0.034366	0					2.108701	"1.A.12"	0.005937	-0.015916
-0.018638	-0.740932	-0.012207	17.208464	0.039319	0					2.308754	"1.B.1"	0.006432	-0.015916
-0.018144	-0.734868	-0.011217	17.208038	0.044272	0					2.508795	"1.B.2"	0.006926	-0.015916
-0.017649	-0.728077	-0.010228	17.207003	0.049225	0					2.708847	"1.B.3"	0.007421	-0.015916
-0.017154	-0.723968	-0.009238	17.205429	0.054178	0					2.90869	"1.B.4"	0.007916	-0.015916
-0.016659	-0.721846	-0.008249	17.203371	0.059131	0					3.046269	"Waste(Frac)"	0.008411	-0.015916
-0.016165	-0.722153	-0.007259	17.201178	0.064084	0					3.046768	"Waste(Frac)"	0.008905	-0.015916
-0.01567	-0.72466	-0.00627	17.199018	0.069037	0							0.0094	-0.015916
-0.015175	-0.724825	-0.00528	17.196844	0.07399	0							0.009895	-0.015916
-0.01468	-0.724621	-0.004291	17.194849	0.078943	0							0.01039	-0.015916
-0.014186	-0.725296	-0.003301	17.193045	0.083895	0							0.010884	-0.015916
-0.013691	-0.726358	-0.002312	17.191429	0.088848	0							0.011379	-0.015916
-0.013196	-0.72842	-0.001322	17.1901	0.093801	0							0.011874	-0.015916
-0.012701	-0.730956	-0.000333	17.186058	0.098754	0							0.012368	-0.015916
-0.012207	-0.734473	0.000657	17.1873	0.103707	0							0.012863	-0.015916
-0.011712	-0.735384	0.001646	17.188017	0.10866	0							0.013358	-0.015916
-0.011217	-0.734432	0.002635	17.188591	0.113613	0							0.013853	-0.015916
-0.010722	-0.735264	0.003625	17.189217	0.118566	0							0.014347	-0.015916
-0.010228	-0.736499	0.004614	17.189861	0.123519	0							0.014842	-0.015916
-0.009733	-0.739107	0.005604	17.19047	0.128472	0							0.015337	-0.015916
-0.009238	-0.742152	0.006593	17.19125	0.133425	0							0.015832	-0.015916
-0.008744	-0.741535	0.007583	17.192106	0.138378	0							0.016326	-0.015916
-0.008249	-0.741774	0.008572	17.192991	0.143331	0							0.016821	-0.015916
-0.007754	-0.743482	0.009562	17.194038	0.148284	0							0.017316	-0.015916
-0.007259	-0.744542	0.010551	17.195225	0.153237	0							0.017811	-0.015916
-0.006765	-0.531842	0.011541	17.196444	0.15819	0							0.018305	-0.015916
-0.00627	-0.000354	0.01253	17.197388	0.163143	0							0.0188	-0.015916
-0.005775	-0.000949	0.01352	17.197767	0.168096	0							0.019295	-0.015916
-0.00528	0.00033	0.014509	17.197701	0.173049	0							0.01979	-0.015916
-0.004786	0.00183	0.015499	17.197166	0.178002	0							0.020284	-0.015916
-0.004291	0.004285	0.016488	17.19622	0.182955	0							0.020779	-0.015916
-0.003796	0.005589	0.017478	17.195059	0.187908	0							0.021274	-0.015916
-0.003301	0.001603	0.018467	17.193581	0.192861	0							0.021769	-0.015916
-0.002807	0.002364	0.019457	17.192091	0.197814	0							0.022263	-0.015916
-0.002312	0.004945	0.020446	17.190493	0.202767	0							0.022758	-0.015916
-0.001817	0.007795	0.021436	17.18894	0.20772	0							0.023253	-0.015916
-0.001322	0.008835	0.022425	17.187555	0.212673	0							0.023747	-0.015916
-0.000828	0.01193	0.023414	17.186354	0.217626	0							0.024242	-0.015916
-0.000333	0.010892	0.024404	17.185238	0.222579	0							0.024737	-0.015916
0.000162	-0.001572	0.025393	17.184322	0.227532	0							0.025232	-0.015916
0.000657	0.006774	0.026383	17.183535	0.232485	0							0.025726	-0.015916
0.001151	0.012665	0.027372	17.182827	0.237438	0							0.026221	-0.015916
0.001646	0.013838	0.028362	17.182104	0.242391	0							0.026716	-0.015916
0.002141	0.013834	0.029351	17.181505	0.247344	0							0.027211	-0.015916
0.002635	0.016265	0.030341	17.180853	0.252297	0							0.027705	-0.015916
0.00313	0.01815	0.03133	17.180288	0.25725	0							0.0282	-0.015916
0.003625	0.019914	0.03232	17.17984	0.262203	0							0.028695	-0.015916
0.00412	0.016448	0.033309	17.179466	0.267155	0							0.02919	-0.015916
0.004614	0.015215	0.034299	17.179127	0.272108	0							0.029684	-0.015916
0.005109	0.015482	0.035288	17.178659	0.277061	0							0.030179	-0.015916
0.005604	0.010087	0.036278	17.17823	0.282014	0							0.030674	-0.015916
0.006099	0.009542	0.037267	17.17786	0.286967	0							0.031169	-0.015916
0.006593	0.008775	0.038257	17.177408	0.29192	0							0.031663	-0.015916
0.007088	0.009795	0.039246	17.176943	0.296873	0							0.032158	-0.015916
0.007583	0.008649	0.040236	17.176455	0.301826	0							0.032653	-0.015916
0.008078	0.008386	0.041225	17.175829	0.306779	0							0.033148	-0.015916
0.008572	0.002924	0.042215	17.175068	0.311732	0							0.033642	-0.015916
0.009067	0.002509	0.043204	17.174191	0.316685	0							0.034137	-0.015916
0.009562	-0.000238	0.044194	17.173359	0.321638	0							0.034632	-0.017319
0.010057	0.000417	0.045183	17.172506	0.326591	0							0.035127	-0.019544
0.010551	0.000843	0.046172	17.171663	0.331544	0							0.035621	-0.017308
0.011046	-0.000939	0.047162	17.170736	0.336497	0							0.036116	-0.015916
0.011541	0.002113	0.048151	17.169701	0.34145	0							0.036611	-0.015916
0.012036	0.00408	0.049141	17.16856	0.346403	0							0.037105	-0.015916
0.01253	0.00504	0.05013	17.167469	0.351356	0							0.0376	-0.015916
0.013025	0.003714	0.05112	17.166321	0.356309	0							0.038095	-0.015916
0.01352	0.006448	0.052109	17.165037	0.361262	0							0.03859	-0.015916
0.014014	0.00583	0.053099	17.163746	0.366215	0							0.039084	-0.015916
0.014509	0.00605	0.054088	17.162384	0.371168	0							0.039579	-0.015916
0.015004	0.001115	0.055078	17.161095	0.376121	0							0.040074	-0.015916
0.015499	0.004511	0.056067	17.159616	0.381074	0							0.040569	-0.015916
0.015993	0.007015	0.057057	17.158056	0.386027	0							0.041063	-0.015916
0.016488	0.007059	0.058046	17.156534	0.39098	0							0.041558	-0.015916
0.016983	0.001522	0.059036	17.154993	0.395933	0							0.042053	-0.015916
0.017478	0.007032	0.060025	17.153387	0.400886	0							0.042548	-0.015916
0.017972	0.007254	0.061015	17.151747	0.405839	0							0.043042	-0.015916
0.018467	0.008913	0.062004	17.150087	0.410792	0							0.043537	-0.015916
0.018962	0.005585	0.062994	17.148401	0.415745	0							0.044032	-0.015916
0.019457	0.007214	0.063983	17.14678	0.420698	0							0.044527	-0.015916
0.019951	0.012532	0.064973	17.145107	0.425651	0							0.045021	-0.015916
0.020446	0.012434	0.065962	17.143345	0.430604	0							0.045516	-0.015916
0.020941	0.012267	0.066952	17.141573	0.435557	0							0.046011	-0.015916
0.021436	0.011754	0.067941	17.13978	0.44051	0							0.046506	-0.015916
0.02193	0.01713	0.06893	17.138002	0.445463	0							0.047	-0.015916
0.022425	0.011048	0.06992	17.136267	0.450416	0							0.047495	-0.015916
