Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.02479	0	-0.02479	17.235605	-0.02479	0	-0.000055	""	-0.02479	"Method Settings"	-0.000415	"1.A.1"	0	-0.028906
-0.024295	-0.437872	-0.0238	17.237238	-0.01984	0			-0.024692	"Equilibration"	0.100388	"Waste(Frac)"	0.000495	-0.028906
-0.0238	-0.440595	-0.022811	17.237345	-0.014891	0			-0.00543	"Sample Application"	0.108352	"1.A.2"	0.000989	-0.028906
-0.023306	-0.442483	-0.021822	17.237532	-0.009942	0			0.100886	"Elution"	0.308372	"1.A.3"	0.001484	-0.028906
-0.022811	-0.44391	-0.020832	17.23774	-0.004993	0					0.508435	"1.A.4"	0.001979	-0.028906
-0.022316	-0.443077	-0.019843	17.237514	-0.000043	0					0.708733	"1.A.5"	0.002473	-0.028906
-0.021822	-0.438873	-0.018853	17.24024	0.004906	0					0.908805	"1.A.6"	0.002968	-0.028906
-0.021327	-0.436701	-0.017864	17.246241	0.009855	0					1.108375	"1.A.7"	0.003463	-0.028906
-0.020832	-0.440166	-0.016875	17.246027	0.014804	0					1.308418	"1.A.8"	0.003958	-0.028906
-0.020337	-0.445593	-0.015885	17.246082	0.019754	0					1.508722	"1.A.9"	0.004452	-0.028906
-0.019843	-0.449129	-0.014896	17.246424	0.024703	0					1.70878	"1.A.10"	0.004947	-0.028906
-0.019348	-0.446361	-0.013906	17.247196	0.029652	0					1.90885	"1.A.11"	0.005442	-0.028906
-0.018853	-0.44844	-0.012917	17.248138	0.034602	0					2.108902	"1.A.12"	0.005936	-0.028906
-0.018359	-0.436233	-0.011928	17.248585	0.039551	0					2.308712	"1.B.1"	0.006431	-0.028906
-0.017864	-0.42234	-0.010938	17.248228	0.0445	0					2.508773	"1.B.2"	0.006926	-0.028906
-0.017369	-0.431226	-0.009949	17.247261	0.049449	0					2.708836	"1.B.3"	0.00742	-0.028906
-0.016875	-0.434819	-0.00896	17.245901	0.054399	0					2.908875	"1.B.4"	0.007915	-0.028906
-0.01638	-0.441497	-0.00797	17.244354	0.059348	0					3.046244	"Waste(Frac)"	0.00841	-0.028906
-0.015885	-0.443102	-0.006981	17.242802	0.064297	0					3.046741	"Waste(Frac)"	0.008904	-0.028906
-0.015391	-0.452882	-0.005991	17.241308	0.069246	0							0.009399	-0.028906
-0.014896	-0.455622	-0.005002	17.239912	0.074196	0							0.009894	-0.028906
-0.014401	-0.450223	-0.004013	17.238766	0.079145	0							0.010388	-0.028906
-0.013906	-0.453042	-0.003023	17.237879	0.084094	0							0.010883	-0.028906
-0.013412	-0.452882	-0.002034	17.237244	0.089043	0							0.011378	-0.028906
-0.012917	-0.456403	-0.001045	17.236776	0.093993	0							0.011873	-0.028906
-0.012422	-0.451045	-0.000055	17.237648	0.098942	0							0.012367	-0.028906
-0.011928	-0.453211	0.000934	17.243591	0.103891	0							0.012862	-0.028906
-0.011433	-0.452582	0.001924	17.244713	0.108841	0							0.013357	-0.028906
-0.010938	-0.457169	0.002913	17.2458	0.11379	0							0.013851	-0.028906
-0.010444	-0.448304	0.003902	17.246857	0.118739	0							0.014346	-0.028906
-0.009949	-0.442282	0.004892	17.247492	0.123688	0							0.014841	-0.028906
-0.009454	-0.448567	0.005881	17.247656	0.128638	0							0.015335	-0.028906
-0.00896	-0.450977	0.00687	17.247473	0.133587	0							0.01583	-0.028906
-0.008465	-0.449635	0.00786	17.247019	0.138536	0							0.016325	-0.028906
-0.00797	-0.446497	0.008849	17.246454	0.143485	0							0.016819	-0.028906
-0.007476	-0.452975	0.009839	17.245817	0.148435	0							0.017314	-0.028906
-0.006981	-0.453485	0.010828	17.245014	0.153384	0							0.017809	-0.028906
-0.006486	-0.042875	0.011817	17.244146	0.158333	0							0.018304	-0.028906
-0.005991	0.000293	0.012807	17.243383	0.163282	0							0.018798	-0.028906
-0.005497	0.000045	0.013796	17.242729	0.168232	0							0.019293	-0.028906
-0.005002	-0.00197	0.014786	17.242233	0.173181	0							0.019788	-0.028906
-0.004507	-0.002169	0.015775	17.241896	0.17813	0							0.020282	-0.028906
-0.004013	0.001706	0.016764	17.24156	0.18308	0							0.020777	-0.028906
-0.003518	0.003111	0.017754	17.241247	0.188029	0							0.021272	-0.028906
-0.003023	0.004061	0.018743	17.240978	0.192978	0							0.021766	-0.028906
-0.002529	0.007684	0.019732	17.240736	0.197927	0							0.022261	-0.028906
-0.002034	0.007345	0.020722	17.240587	0.202877	0							0.022756	-0.028906
-0.001539	0.005072	0.021711	17.240454	0.207826	0							0.02325	-0.028906
-0.001045	0.00699	0.022701	17.240381	0.212775	0							0.023745	-0.028906
-0.00055	0.005115	0.02369	17.24032	0.217724	0							0.02424	-0.028906
-0.000055	0.008352	0.024679	17.240229	0.222674	0							0.024735	-0.028906
0.00044	0.003967	0.025669	17.240192	0.227623	0							0.025229	-0.028906
0.000934	-0.000637	0.026658	17.24004	0.232572	0							0.025724	-0.028906
0.001429	-0.001129	0.027647	17.239862	0.237521	0							0.026219	-0.028906
0.001924	-0.002112	0.028637	17.239687	0.242471	0							0.026713	-0.028906
0.002418	0.000394	0.029626	17.239506	0.24742	0							0.027208	-0.028906
0.002913	0.00415	0.030616	17.239264	0.252369	0							0.027703	-0.028906
0.003408	0.003601	0.031605	17.238869	0.257318	0							0.028197	-0.028906
0.003902	0.004311	0.032594	17.23843	0.262268	0							0.028692	-0.028906
0.004397	0.005142	0.033584	17.237848	0.267217	0							0.029187	-0.028906
0.004892	0.002786	0.034573	17.237347	0.272166	0							0.029681	-0.028906
0.005386	0.000703	0.035562	17.236826	0.277116	0							0.030176	-0.028906
0.005881	0.001479	0.036552	17.236296	0.282065	0							0.030671	-0.028906
0.006376	0.004051	0.037541	17.23562	0.287014	0							0.031165	-0.028906
0.006871	0.008472	0.038531	17.234777	0.291963	0							0.03166	-0.028906
0.007365	0.011366	0.03952	17.233957	0.296913	0							0.032155	-0.028906
0.00786	0.011376	0.040509	17.233059	0.301862	0							0.03265	-0.028906
0.008355	0.013598	0.041499	17.232121	0.306811	0							0.033144	-0.028906
0.008849	0.01584	0.042488	17.231232	0.31176	0							0.033639	-0.028906
0.009344	0.014549	0.043478	17.230225	0.31671	0							0.034134	-0.028906
0.009839	0.012852	0.044467	17.229225	0.321659	0							0.034628	-0.028906
0.010333	0.014878	0.045456	17.228168	0.326608	0							0.035123	-0.028906
0.010828	0.014526	0.046446	17.227169	0.331557	0							0.035618	-0.028907
0.011323	0.009817	0.047435	17.226049	0.336507	0							0.036112	-0.028907
0.011817	0.008311	0.048424	17.224941	0.341456	0							0.036607	-0.028907
0.012312	0.007369	0.049414	17.223822	0.346405	0							0.037102	-0.028907
0.012807	0.005113	0.050403	17.222628	0.351355	0							0.037596	-0.028907
0.013301	0.001627	0.051393	17.221458	0.356304	0							0.038091	-0.028907
0.013796	-0.004246	0.052382	17.220392	0.361253	0							0.038586	-0.028907
0.014291	-0.005347	0.053371	17.219137	0.366202	0							0.039081	-0.028907
0.014786	-0.003382	0.054361	17.217916	0.371152	0							0.039575	-0.028907
0.01528	-0.003214	0.05535	17.216722	0.376101	0							0.04007	-0.028907
0.015775	-0.003632	0.056339	17.215492	0.38105	0							0.040565	-0.028907
0.01627	-0.000993	0.057329	17.21434	0.385999	0							0.041059	-0.028907
0.016764	-0.0016	0.058318	17.213032	0.390949	0							0.041554	-0.028907
0.017259	-0.011992	0.059308	17.211758	0.395898	0							0.042049	-0.028907
0.017754	-0.015406	0.060297	17.210449	0.400847	0							0.042543	-0.028907
0.018248	-0.015582	0.061286	17.209105	0.405796	0							0.043038	-0.028907
0.018743	-0.015114	0.062276	17.207867	0.410746	0							0.043533	-0.028907
0.019238	-0.013219	0.063265	17.206547	0.415695	0							0.044027	-0.028907
0.019732	-0.017984	0.064254	17.205326	0.420644	0							0.044522	-0.028907
0.020227	-0.018519	0.065244	17.204103	0.425594	0							0.045017	-0.028907
0.020722	-0.017039	0.066233	17.20277	0.430543	0							0.045511	-0.028907
0.021217	-0.019673	0.067223	17.201488	0.435492	0							0.046006	-0.028907
0.021711	-0.020855	0.068212	17.200241	0.440441	0							0.046501	-0.028907
0.022206	-0.011487	0.069201	17.199059	0.445391	0							0.046996	-0.028907
0.022701	-0.009979	0.070191	17.197773	0.45034	0							0.04749	-0.028908
