Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024746	0	-0.024746	15.856083	-0.024746	0	-0.000012	""	-0.024746	"Method Settings"	-0.000413	"1.A.1"	0	-0.170916
-0.024252	1.574686	-0.023757	15.85423	-0.0198	0			-0.024648	"Equilibration"	0.100418	"Waste(Frac)"	0.000495	-0.170876
-0.023757	1.57154	-0.022768	15.85407	-0.014854	0			-0.005396	"Sample Application"	0.108373	"1.A.2"	0.000989	-0.170836
-0.023262	1.569431	-0.021778	15.854007	-0.009908	0			0.100917	"Elution"	0.30841	"1.A.3"	0.001484	-0.170796
-0.022768	1.574073	-0.020789	15.853829	-0.004962	0					0.508465	"1.A.4"	0.001979	-0.170756
-0.022273	1.565997	-0.019799	15.853092	-0.000016	0					0.708799	"1.A.5"	0.002473	-0.170716
-0.021778	1.569829	-0.01881	15.866738	0.00493	0					0.90885	"1.A.6"	0.002968	-0.170676
-0.021284	1.569193	-0.017821	15.894772	0.009876	0					1.108406	"1.A.7"	0.003463	-0.170636
-0.020789	1.566393	-0.016831	15.894304	0.014823	0					1.308465	"1.A.8"	0.003958	-0.170595
-0.020294	1.566844	-0.015842	15.894211	0.019769	0					1.508779	"1.A.9"	0.004452	-0.170555
-0.019799	1.568031	-0.014853	15.894444	0.024715	0					1.708835	"1.A.10"	0.004947	-0.170515
-0.019305	1.569348	-0.013863	15.895237	0.029661	0					1.908902	"1.A.11"	0.005442	-0.170475
-0.01881	1.573199	-0.012874	15.896772	0.034607	0					2.108456	"1.A.12"	0.005936	-0.170435
-0.018315	1.587547	-0.011884	15.898788	0.039553	0					2.308767	"1.B.1"	0.006431	-0.170396
-0.017821	1.603362	-0.010895	15.901134	0.044499	0					2.508826	"1.B.2"	0.006926	-0.170356
-0.017326	1.604171	-0.009906	15.904024	0.049445	0					2.708879	"1.B.3"	0.00742	-0.170316
-0.016831	1.602198	-0.008916	15.907718	0.054392	0					2.908943	"1.B.4"	0.007915	-0.170276
-0.016337	1.6016	-0.007927	15.912426	0.059338	0					3.046301	"Waste(Frac)"	0.00841	-0.170236
-0.015842	1.602934	-0.006937	15.91811	0.064284	0					3.046797	"Waste(Frac)"	0.008904	-0.170196
-0.015347	1.60567	-0.005948	15.924546	0.06923	0							0.009399	-0.170156
-0.014853	1.607831	-0.004959	15.931356	0.074176	0							0.009894	-0.170116
-0.014358	1.611686	-0.003969	15.938168	0.079122	0							0.010389	-0.170075
-0.013863	1.613345	-0.00298	15.944672	0.084068	0							0.010883	-0.170034
-0.013368	1.617047	-0.001991	15.950912	0.089014	0							0.011378	-0.169993
-0.012874	1.614397	-0.001001	15.957015	0.093961	0							0.011873	-0.169952
-0.012379	1.612074	-0.000012	16.020779	0.098907	0							0.012367	-0.169911
-0.011884	1.614931	0.000978	16.040052	0.103853	0							0.012862	-0.16987
-0.01139	1.6144	0.001967	16.040787	0.108799	0							0.013357	-0.169829
-0.010895	1.611952	0.002956	16.041351	0.113745	0							0.013851	-0.169788
-0.0104	1.609669	0.003946	16.041885	0.118691	0							0.014346	-0.169747
-0.009906	1.611737	0.004935	16.042397	0.123637	0							0.014841	-0.169707
-0.009411	1.609793	0.005925	16.042906	0.128583	0							0.015335	-0.169666
-0.008916	1.605319	0.006914	16.043434	0.13353	0							0.01583	-0.169626
-0.008422	1.610006	0.007903	16.044004	0.138476	0							0.016325	-0.169586
-0.007927	1.611787	0.008893	16.044653	0.143422	0							0.01682	-0.169546
-0.007432	1.612512	0.009882	16.045416	0.148368	0							0.017314	-0.169506
-0.006937	1.611874	0.010871	16.046246	0.153314	0							0.017809	-0.169465
-0.006443	0.162026	0.011861	16.047127	0.15826	0							0.018304	-0.169425
-0.005948	0.004292	0.01285	16.048126	0.163206	0							0.018798	-0.169385
-0.005453	0.000546	0.01384	16.049267	0.168152	0							0.019293	-0.169345
-0.004959	0.002414	0.014829	16.050417	0.173099	0							0.019788	-0.169305
-0.004464	0.007611	0.015818	16.05127	0.178045	0							0.020282	-0.169266
-0.003969	0.013081	0.016808	16.051662	0.182991	0							0.020777	-0.169227
-0.003475	0.015516	0.017797	16.051819	0.187937	0							0.021272	-0.169188
-0.00298	0.036942	0.018787	16.051905	0.192883	0							0.021766	-0.169149
-0.002485	0.06027	0.019776	16.051907	0.197829	0							0.022261	-0.16911
-0.001991	0.077863	0.020765	16.051992	0.202775	0							0.022756	-0.169071
-0.001496	0.095508	0.021755	16.052176	0.207721	0							0.023251	-0.169032
-0.001001	0.106929	0.022744	16.052435	0.212668	0							0.023745	-0.168993
-0.000506	0.113289	0.023733	16.052925	0.217614	0							0.02424	-0.168954
-0.000012	-0.077543	0.024723	16.053648	0.22256	0							0.024735	-0.168915
0.000483	-0.118	0.025712	16.054655	0.227506	0							0.025229	-0.168873
0.000978	-0.118338	0.026702	16.055849	0.232452	0							0.025724	-0.168831
0.001472	-0.113838	0.027691	16.057076	0.237398	0							0.026219	-0.168789
0.001967	-0.118842	0.02868	16.058563	0.242344	0							0.026713	-0.168747
0.002462	-0.115964	0.02967	16.060137	0.24729	0							0.027208	-0.168705
0.002956	-0.11737	0.030659	16.06175	0.252237	0							0.027703	-0.168663
0.003451	-0.1204	0.031648	16.063299	0.257183	0							0.028197	-0.168621
0.003946	-0.117782	0.032638	16.064875	0.262129	0							0.028692	-0.168578
0.00444	-0.118876	0.033627	16.066828	0.267075	0							0.029187	-0.168536
0.004935	-0.12175	0.034617	16.068544	0.272021	0							0.029682	-0.168494
0.00543	-0.118989	0.035606	16.070391	0.276967	0							0.030176	-0.168456
0.005925	-0.119177	0.036595	16.072424	0.281913	0							0.030671	-0.168418
0.006419	-0.119117	0.037585	16.074377	0.286859	0							0.031166	-0.16838
0.006914	-0.112328	0.038574	16.076117	0.291806	0							0.03166	-0.168341
0.007409	-0.111374	0.039564	16.077639	0.296752	0							0.032155	-0.168303
0.007903	-0.109722	0.040553	16.078556	0.301698	0							0.03265	-0.169895
0.008398	-0.108255	0.041542	16.079016	0.306644	0							0.033144	-0.172895
0.008893	-0.10965	0.042532	16.079124	0.31159	0							0.033639	-0.171404
0.009387	-0.110243	0.043521	16.07876	0.316536	0							0.034134	-0.172231
0.009882	-0.106343	0.04451	16.077957	0.321482	0							0.034628	-0.173596
0.010377	-0.108918	0.0455	16.076618	0.326428	0							0.035123	-0.170916
0.010871	-0.110483	0.046489	16.074991	0.331375	0							0.035618	-0.168032
0.011366	-0.111152	0.047479	16.072763	0.336321	0							0.036113	-0.167992
0.011861	-0.117409	0.048468	16.06966	0.341267	0							0.036607	-0.167953
0.012356	-0.121874	0.049457	16.065956	0.346213	0							0.037102	-0.167913
0.01285	-0.122699	0.050447	16.061256	0.351159	0							0.037597	-0.167873
0.013345	-0.122851	0.051436	16.055676	0.356105	0							0.038091	-0.167833
0.01384	-0.121396	0.052426	16.049147	0.361051	0							0.038586	-0.167793
0.014334	-0.120413	0.053415	16.041744	0.365997	0							0.039081	-0.167753
0.014829	-0.123158	0.054404	16.033287	0.370944	0							0.039575	-0.167713
0.015324	-0.122564	0.055394	16.023396	0.37589	0							0.04007	-0.167671
0.015818	-0.12086	0.056383	16.012381	0.380836	0							0.040565	-0.16763
0.016313	-0.121139	0.057372	15.999679	0.385782	0							0.041059	-0.167589
0.016808	-0.120393	0.058362	15.985273	0.390728	0							0.041554	-0.167547
0.017302	-0.118177	0.059351	15.97061	0.395674	0							0.042049	-0.167506
0.017797	-0.118759	0.060341	15.958374	0.40062	0							0.042544	-0.167464
0.018292	-0.122119	0.06133	15.950107	0.405566	0							0.043038	-0.167423
0.018787	-0.124488	0.062319	15.945931	0.410513	0							0.043533	-0.167381
0.019281	-0.125315	0.063309	15.945018	0.415459	0							0.044028	-0.16734
0.019776	-0.125461	0.064298	15.946074	0.420405	0							0.044522	-0.167298
0.020271	-0.12724	0.065288	15.948192	0.425351	0							0.045017	-0.167256
0.020765	-0.128467	0.066277	15.950645	0.430297	0							0.045512	-0.167213
0.02126	-0.129211	0.067266	15.953075	0.435243	0							0.046006	-0.16717
0.021755	-0.132681	0.068256	15.955114	0.440189	0							0.046501	-0.167128
0.022249	-0.137136	0.069245	15.956817	0.445135	0							0.046996	-0.167085
0.022744	-0.13848	0.070234	15.95794	0.450082	0							0.04749	-0.167042
