Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024814	-0.045583	-0.024814	17.210365	-0.024814	0	-0.000079	""	-0.024814	"Method Settings"	-0.000411	"1.A.1"	0	-0.023555
-0.024319	-0.00349	-0.023824	17.212091	-0.019862	0			-0.024716	"Equilibration"	0.100456	"Waste(Frac)"	0.000495	-0.023541
-0.023824	-0.002761	-0.022834	17.212132	-0.01491	0			-0.005389	"Sample Application"	0.108442	"1.A.2"	0.000989	-0.023526
-0.023329	-0.009706	-0.021845	17.212311	-0.009958	0			0.100955	"Elution"	0.308346	"1.A.3"	0.001484	-0.023512
-0.022835	-0.014005	-0.020855	17.212482	-0.005007	0					0.508406	"1.A.4"	0.001979	-0.023498
-0.02234	-0.020805	-0.019866	17.212381	-0.000055	0					0.708454	"1.A.5"	0.002473	-0.023483
-0.021845	-0.023266	-0.018876	17.211632	0.004897	0					0.908794	"1.A.6"	0.002968	-0.023469
-0.021351	-0.020551	-0.017887	17.218315	0.009849	0					1.10884	"1.A.7"	0.003463	-0.023454
-0.020856	-0.018396	-0.016897	17.217962	0.0148	0					1.308908	"1.A.8"	0.003958	-0.02344
-0.020361	-0.020148	-0.015908	17.217983	0.019752	0					1.508958	"1.A.9"	0.004452	-0.023425
-0.019867	-0.016136	-0.014918	17.218294	0.024704	0					1.708784	"1.A.10"	0.004947	-0.023411
-0.019372	-0.011451	-0.013928	17.21891	0.029655	0					1.908825	"1.A.11"	0.005442	-0.023396
-0.018877	-0.010182	-0.012939	17.219837	0.034607	0					2.108911	"1.A.12"	0.005936	-0.023381
-0.018382	-0.000562	-0.011949	17.220165	0.039559	0					2.308944	"1.B.1"	0.006431	-0.023366
-0.017888	0.008687	-0.01096	17.219704	0.044511	0					2.508775	"1.B.2"	0.006926	-0.023352
-0.017393	0.008666	-0.00997	17.218542	0.049462	0					2.708817	"1.B.3"	0.00742	-0.023337
-0.016898	0.010575	-0.008981	17.216864	0.054414	0					2.908871	"1.B.4"	0.007915	-0.023322
-0.016404	0.010027	-0.007991	17.214899	0.059366	0					3.046245	"Waste(Frac)"	0.00841	-0.023307
-0.015909	0.006944	-0.007002	17.212831	0.064317	0					3.046748	"Waste(Frac)"	0.008905	-0.023292
-0.015414	0.002575	-0.006012	17.210817	0.069269	0							0.009399	-0.023277
-0.01492	0.005901	-0.005023	17.208868	0.074221	0							0.009894	-0.023262
-0.014425	0.008868	-0.004033	17.207117	0.079173	0							0.010389	-0.023248
-0.01393	0.012332	-0.003043	17.205612	0.084124	0							0.010883	-0.023233
-0.013436	0.011989	-0.002054	17.20425	0.089076	0							0.011378	-0.023219
-0.012941	0.013031	-0.001064	17.203196	0.094028	0							0.011873	-0.023204
-0.012446	0.010547	-0.000075	17.199387	0.098979	0							0.012367	-0.02319
-0.011951	0.010629	0.000915	17.200096	0.103931	0							0.012862	-0.023176
-0.011457	0.00712	0.001904	17.200663	0.108883	0							0.013357	-0.023161
-0.010962	0.005795	0.002894	17.201183	0.113835	0							0.013851	-0.023147
-0.010467	0.009208	0.003883	17.20162	0.118786	0							0.014346	-0.023132
-0.009973	0.007768	0.004873	17.202097	0.123738	0							0.014841	-0.023118
-0.009478	0.005537	0.005863	17.20261	0.12869	0							0.015336	-0.023104
-0.008983	0.001499	0.006852	17.2031	0.133642	0							0.01583	-0.02309
-0.008489	0.00194	0.007842	17.203585	0.138593	0							0.016325	-0.023077
-0.007994	-0.000562	0.008831	17.204102	0.143545	0							0.01682	-0.023063
-0.007499	0.002437	0.009821	17.204605	0.148497	0							0.017314	-0.02305
-0.007005	0.00352	0.01081	17.205118	0.153448	0							0.017809	-0.023036
-0.00651	0.000855	0.0118	17.20557	0.1584	0							0.018304	-0.023022
-0.006015	0.001259	0.012789	17.206045	0.163352	0							0.018798	-0.023009
-0.00552	0.000435	0.013779	17.206594	0.168304	0							0.019293	-0.022995
-0.005026	0.001635	0.014768	17.207014	0.173255	0							0.019788	-0.022981
-0.004531	0.001868	0.015758	17.207529	0.178207	0							0.020282	-0.022967
-0.004036	0.000576	0.016748	17.207924	0.183159	0							0.020777	-0.022952
-0.003542	0.000758	0.017737	17.208456	0.18811	0							0.021272	-0.022937
-0.003047	0.003692	0.018727	17.208979	0.193062	0							0.021767	-0.022922
-0.002552	0.00347	0.019716	17.209467	0.198014	0							0.022261	-0.022907
-0.002058	-0.000235	0.020706	17.209843	0.202966	0							0.022756	-0.022892
-0.001563	-0.000642	0.021695	17.210245	0.207917	0							0.023251	-0.022878
-0.001068	0.000586	0.022685	17.210649	0.212869	0							0.023745	-0.022863
-0.000573	0.002006	0.023674	17.211086	0.217821	0							0.02424	-0.022848
-0.000079	-0.012874	0.024664	17.211563	0.222772	0							0.024735	-0.022833
0.000416	-0.008272	0.025654	17.211992	0.227724	0							0.025229	-0.022817
0.000911	-0.002703	0.026643	17.212458	0.232676	0							0.025724	-0.022802
0.001405	-0.001671	0.027633	17.213024	0.237628	0							0.026219	-0.022786
0.0019	0.000809	0.028622	17.213524	0.242579	0							0.026714	-0.02277
0.002395	0.001978	0.029612	17.213938	0.247531	0							0.027208	-0.022754
0.002889	0.003213	0.030601	17.214237	0.252483	0							0.027703	-0.022739
0.003384	0.004983	0.031591	17.214317	0.257435	0							0.028198	-0.022723
0.003879	0.008651	0.03258	17.214138	0.262386	0							0.028692	-0.022707
0.004373	0.010553	0.03357	17.213753	0.267338	0							0.029187	-0.022691
0.004868	0.008324	0.034559	17.213179	0.27229	0							0.029682	-0.022676
0.005363	0.007752	0.035549	17.212408	0.277241	0							0.030176	-0.022661
0.005858	0.009326	0.036539	17.211506	0.282193	0							0.030671	-0.022646
0.006352	0.009671	0.037528	17.210445	0.287145	0							0.031166	-0.022631
0.006847	0.009271	0.038518	17.209259	0.292097	0							0.03166	-0.022617
0.007342	0.008803	0.039507	17.207941	0.297048	0							0.032155	-0.022602
0.007836	0.010817	0.040497	17.206516	0.302	0							0.03265	-0.022587
0.008331	0.012394	0.041486	17.205122	0.306952	0							0.033145	-0.022573
0.008826	0.012886	0.042476	17.203732	0.311903	0							0.033639	-0.022558
0.00932	0.016513	0.043465	17.202389	0.316855	0							0.034134	-0.022543
0.009815	0.011731	0.044455	17.201242	0.321807	0							0.034629	-0.022529
0.01031	0.01233	0.045444	17.20013	0.326759	0							0.035123	-0.022514
0.010805	0.007481	0.046434	17.198999	0.33171	0							0.035618	-0.022499
0.011299	0.00537	0.047424	17.198048	0.336662	0							0.036113	-0.022483
0.011794	0.004585	0.048413	17.197237	0.341614	0							0.036607	-0.022468
0.012289	0.002788	0.049403	17.196541	0.346565	0							0.037102	-0.022453
0.012783	-0.00046	0.050392	17.19598	0.351517	0							0.037597	-0.022438
0.013278	-0.003111	0.051382	17.195469	0.356469	0							0.038092	-0.022423
0.013773	-0.006087	0.052371	17.194918	0.361421	0							0.038586	-0.022408
0.014267	-0.007344	0.053361	17.194384	0.366372	0							0.039081	-0.022393
0.014762	-0.006374	0.05435	17.193937	0.371324	0							0.039576	-0.022378
0.015257	-0.005168	0.05534	17.193577	0.376276	0							0.04007	-0.022365
0.015751	-0.003225	0.05633	17.193201	0.381228	0							0.040565	-0.022351
0.016246	-0.002885	0.057319	17.192829	0.386179	0							0.04106	-0.022338
0.016741	-0.004209	0.058309	17.192539	0.391131	0							0.041554	-0.022324
0.017236	-0.00454	0.059298	17.19224	0.396083	0							0.042049	-0.022311
0.01773	-0.004266	0.060288	17.191933	0.401034	0							0.042544	-0.022297
0.018225	-0.00414	0.061277	17.191612	0.405986	0							0.043038	-0.022284
0.01872	-0.002994	0.062267	17.191238	0.410938	0							0.043533	-0.02227
0.019214	0.000511	0.063256	17.190853	0.41589	0							0.044028	-0.022257
0.019709	0.002508	0.064246	17.19047	0.420841	0							0.044523	-0.022243
0.020204	0.000288	0.065235	17.190029	0.425793	0							0.045017	-0.022228
0.020698	0.001524	0.066225	17.189514	0.430745	0							0.045512	-0.022213
0.021193	0.004325	0.067215	17.188927	0.435696	0							0.046007	-0.022197
0.021688	0.003641	0.068204	17.188284	0.440648	0							0.046501	-0.022182
0.022183	0.004465	0.069194	17.187651	0.4456	0							0.046996	-0.022167
0.022677	0.004126	0.070183	17.186972	0.450552	0							0.047491	-0.022151
