Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024717	0	-0.024717	17.085562	-0.024717	0	0.000019	""	-0.024717	"Method Settings"	-0.000415	"1.A.1"	0	-0.031635
-0.024222	-0.008862	-0.023727	17.086409	-0.019764	0			-0.024629	"Equilibration"	0.100568	"Waste(Frac)"	0.000495	-0.031635
-0.023727	-0.001389	-0.022738	17.086407	-0.014811	0			-0.005176	"Sample Application"	0.108535	"1.A.2"	0.000989	-0.031635
-0.023233	-0.000223	-0.021748	17.086569	-0.009858	0			0.101067	"Elution"	0.30894	"1.A.3"	0.001484	-0.031635
-0.022738	0.005145	-0.020759	17.086674	-0.004906	0					0.5089	"1.A.4"	0.001979	-0.031635
-0.022243	0.006785	-0.019769	17.086393	0.000047	0					0.708953	"1.A.5"	0.002474	-0.031635
-0.021748	0.009729	-0.01878	17.09074	0.005	0					0.909006	"1.A.6"	0.002968	-0.031635
-0.021254	0.01011	-0.017791	17.098091	0.009952	0					1.108848	"1.A.7"	0.003463	-0.031635
-0.020759	0.015286	-0.016801	17.097656	0.014905	0					1.308888	"1.A.8"	0.003958	-0.031635
-0.020264	0.018375	-0.015812	17.097578	0.019858	0					1.508958	"1.A.9"	0.004452	-0.031635
-0.019769	0.017747	-0.014822	17.097864	0.024811	0					1.709011	"1.A.10"	0.004947	-0.031635
-0.019275	0.012376	-0.013833	17.098597	0.029763	0					1.908822	"1.A.11"	0.005442	-0.031635
-0.01878	0.011512	-0.012843	17.09939	0.034716	0					2.10888	"1.A.12"	0.005937	-0.031634
-0.018285	0.016581	-0.011854	17.099665	0.039669	0					2.308949	"1.B.1"	0.006431	-0.031633
-0.017791	0.013285	-0.010865	17.099279	0.044622	0					2.508997	"1.B.2"	0.006926	-0.031633
-0.017296	0.021175	-0.009875	17.098398	0.049574	0					2.708826	"1.B.3"	0.007421	-0.031632
-0.016801	0.025224	-0.008886	17.097229	0.054527	0					2.908871	"1.B.4"	0.007915	-0.031631
-0.016306	0.020694	-0.007896	17.095942	0.05948	0					3.046476	"Waste(Frac)"	0.00841	-0.031631
-0.015812	0.019768	-0.006907	17.094543	0.064433	0					3.046971	"Waste(Frac)"	0.008905	-0.03163
-0.015317	0.016809	-0.005917	17.09306	0.069385	0							0.0094	-0.031629
-0.014822	0.012515	-0.004928	17.091681	0.074338	0							0.009894	-0.031629
-0.014328	0.011441	-0.003939	17.090265	0.079291	0							0.010389	-0.031622
-0.013833	0.014619	-0.002949	17.08869	0.084243	0							0.010884	-0.031616
-0.013338	0.014438	-0.00196	17.086945	0.089196	0							0.011378	-0.03161
-0.012843	0.011091	-0.00097	17.08559	0.094149	0							0.011873	-0.031603
-0.012349	0.006328	0.000019	17.088921	0.099102	0							0.012368	-0.031597
-0.011854	0.009037	0.001009	17.091091	0.104054	0							0.012863	-0.031591
-0.011359	0.010291	0.001998	17.092205	0.109007	0							0.013357	-0.031584
-0.010865	0.008965	0.002987	17.09334	0.11396	0							0.013852	-0.031578
-0.01037	0.009638	0.003977	17.094484	0.118913	0							0.014347	-0.031572
-0.009875	0.01139	0.004966	17.095325	0.123865	0							0.014841	-0.031565
-0.00938	0.014475	0.005956	17.095686	0.128818	0							0.015336	-0.03155
-0.008886	0.014408	0.006945	17.09561	0.133771	0							0.015831	-0.031535
-0.008391	0.017496	0.007935	17.095297	0.138724	0							0.016326	-0.03152
-0.007896	0.022616	0.008924	17.094765	0.143676	0							0.01682	-0.031505
-0.007402	0.023687	0.009913	17.094013	0.148629	0							0.017315	-0.03149
-0.006907	0.021856	0.010903	17.093138	0.153582	0							0.01781	-0.031475
-0.006412	0.009272	0.011892	17.092285	0.158534	0							0.018304	-0.03146
-0.005917	0	0.012882	17.091513	0.163487	0							0.018799	-0.031445
-0.005423	0	0.013871	17.090769	0.16844	0							0.019294	-0.03143
-0.004928	0.000801	0.014861	17.090136	0.173393	0							0.019789	-0.031415
-0.004433	0.000896	0.01585	17.089569	0.178345	0							0.020283	-0.031391
-0.003939	0.000185	0.016839	17.089113	0.183298	0							0.020778	-0.031366
-0.003444	-0.000847	0.017829	17.088749	0.188251	0							0.021273	-0.031342
-0.002949	-0.005582	0.018818	17.088463	0.193204	0							0.021767	-0.031318
-0.002454	-0.004887	0.019808	17.088264	0.198156	0							0.022262	-0.031293
-0.00196	-0.005428	0.020797	17.088152	0.203109	0							0.022757	-0.031269
-0.001465	-0.003106	0.021787	17.088026	0.208062	0							0.023252	-0.031245
-0.00097	-0.00461	0.022776	17.087944	0.213015	0							0.023746	-0.03122
-0.000476	-0.003601	0.023765	17.087843	0.217967	0							0.024241	-0.031196
0.000019	-0.010501	0.024755	17.087837	0.22292	0							0.024736	-0.031172
0.000514	-0.008027	0.025744	17.087841	0.227873	0							0.02523	-0.031136
0.001009	-0.008835	0.026734	17.087856	0.232825	0							0.025725	-0.031101
0.001503	-0.012302	0.027723	17.087847	0.237778	0							0.02622	-0.031065
0.001998	-0.013984	0.028713	17.087788	0.242731	0							0.026715	-0.031029
0.002493	-0.01299	0.029702	17.087631	0.247684	0							0.027209	-0.030994
0.002987	-0.017365	0.030691	17.087397	0.252636	0							0.027704	-0.030958
0.003482	-0.0187	0.031681	17.08703	0.257589	0							0.028199	-0.030923
0.003977	-0.015978	0.03267	17.086637	0.262542	0							0.028693	-0.030887
0.004472	-0.016115	0.03366	17.086178	0.267495	0							0.029188	-0.030852
0.004966	-0.016718	0.034649	17.085726	0.272447	0							0.029683	-0.030816
0.005461	-0.016867	0.035639	17.085213	0.2774	0							0.030178	-0.030769
0.005956	-0.018872	0.036628	17.084587	0.282353	0							0.030672	-0.030721
0.00645	-0.016953	0.037617	17.084003	0.287306	0							0.031167	-0.030673
0.006945	-0.019499	0.038607	17.083294	0.292258	0							0.031662	-0.030626
0.00744	-0.016014	0.039596	17.082561	0.297211	0							0.032157	-0.030578
0.007935	-0.010485	0.040586	17.081709	0.302164	0							0.032651	-0.030531
0.008429	-0.012189	0.041575	17.080797	0.307116	0							0.033146	-0.030483
0.008924	-0.014537	0.042565	17.0798	0.312069	0							0.033641	-0.030435
0.009419	-0.017187	0.043554	17.078804	0.317022	0							0.034135	-0.030388
0.009913	-0.016497	0.044543	17.077814	0.321975	0							0.03463	-0.03034
0.010408	-0.018428	0.045533	17.07686	0.326927	0							0.035125	-0.030279
0.010903	-0.015634	0.046522	17.075733	0.33188	0							0.03562	-0.030218
0.011398	-0.017749	0.047512	17.07452	0.336833	0							0.036114	-0.030157
0.011892	-0.018752	0.048501	17.073353	0.341786	0							0.036609	-0.030096
0.012387	-0.024007	0.049491	17.072144	0.346738	0							0.037104	-0.030035
0.012882	-0.026719	0.05048	17.070957	0.351691	0							0.037598	-0.029975
0.013376	-0.02503	0.05147	17.069653	0.356644	0							0.038093	-0.029914
0.013871	-0.023824	0.052459	17.06835	0.361597	0							0.038588	-0.029853
0.014366	-0.019865	0.053448	17.067034	0.366549	0							0.039083	-0.029792
0.014861	-0.016388	0.054438	17.065813	0.371502	0							0.039577	-0.029731
0.015355	-0.017589	0.055427	17.064533	0.376455	0							0.040072	-0.029656
0.01585	-0.015341	0.056417	17.06325	0.381407	0							0.040567	-0.029581
0.016345	-0.011304	0.057406	17.062002	0.38636	0							0.041061	-0.029507
0.016839	-0.01299	0.058396	17.060806	0.391313	0							0.041556	-0.029432
0.017334	-0.015376	0.059385	17.059397	0.396266	0							0.042051	-0.029358
0.017829	-0.015721	0.060374	17.058016	0.401218	0							0.042546	-0.029283
0.018324	-0.015425	0.061364	17.056719	0.406171	0							0.04304	-0.029208
0.018818	-0.01462	0.062353	17.055426	0.411124	0							0.043535	-0.029134
0.019313	-0.013651	0.063343	17.054125	0.416077	0							0.04403	-0.029059
0.019808	-0.015768	0.064332	17.052776	0.421029	0							0.044524	-0.028984
0.020302	-0.013839	0.065322	17.05147	0.425982	0							0.045019	-0.028899
0.020797	-0.014423	0.066311	17.050121	0.430935	0							0.045514	-0.028814
0.021292	-0.017226	0.0673	17.048651	0.435888	0							0.046009	-0.028729
0.021787	-0.015288	0.06829	17.047222	0.44084	0							0.046503	-0.028644
0.022281	-0.010076	0.069279	17.045851	0.445793	0							0.046998	-0.028559
0.022776	-0.005321	0.070269	17.044485	0.450746	0							0.047493	-0.028474
