Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024986	-0.032518	-0.024986	17.255466	-0.024986	0	-0.000247	""	-0.024986	"Method Settings"	-0.000418	"1.A.1"	0	-0.030617
-0.024491	0.009539	-0.023996	17.257374	-0.02003	0			-0.024888	"Equilibration"	0.100134	"Waste(Frac)"	0.000495	-0.030617
-0.023996	0.010638	-0.023006	17.257336	-0.015074	0			-0.005471	"Sample Application"	0.108118	"1.A.2"	0.00099	-0.030617
-0.023501	0.009565	-0.022017	17.25754	-0.010119	0			0.100634	"Elution"	0.30843	"1.A.3"	0.001484	-0.030617
-0.023007	0.008379	-0.021027	17.257872	-0.005163	0					0.508462	"1.A.4"	0.001979	-0.030617
-0.022512	0.010255	-0.020037	17.257824	-0.000208	0					0.708548	"1.A.5"	0.002474	-0.030617
-0.022017	0.011836	-0.019048	17.257174	0.004748	0					0.908585	"1.A.6"	0.002969	-0.030617
-0.021522	0.01012	-0.018058	17.265234	0.009704	0					1.108405	"1.A.7"	0.003463	-0.030617
-0.021028	0.006347	-0.017068	17.265072	0.014659	0					1.308454	"1.A.8"	0.003958	-0.030617
-0.020533	0.003744	-0.016078	17.265013	0.019615	0					1.50852	"1.A.9"	0.004453	-0.030617
-0.020038	0.006955	-0.015089	17.265169	0.02457	0					1.708569	"1.A.10"	0.004948	-0.030617
-0.019543	0.003758	-0.014099	17.265692	0.029526	0					1.9084	"1.A.11"	0.005442	-0.030617
-0.019048	0.000444	-0.013109	17.26663	0.034482	0					2.10844	"1.A.12"	0.005937	-0.030617
-0.018554	0.007018	-0.01212	17.267492	0.039437	0					2.308494	"1.B.1"	0.006432	-0.030617
-0.018059	0.010464	-0.01113	17.267267	0.044393	0					2.508562	"1.B.2"	0.006927	-0.030617
-0.017564	0.010206	-0.01014	17.26627	0.049349	0					2.708375	"1.B.3"	0.007421	-0.030617
-0.017069	0.012894	-0.009151	17.264786	0.054304	0					2.908441	"1.B.4"	0.007916	-0.030617
-0.016575	0.00948	-0.008161	17.263056	0.05926	0					3.046022	"Waste(Frac)"	0.008411	-0.030617
-0.01608	0.014034	-0.007171	17.261156	0.064215	0					3.046522	"Waste(Frac)"	0.008906	-0.030617
-0.015585	0.014803	-0.006182	17.259174	0.069171	0							0.009401	-0.030617
-0.01509	0.01601	-0.005192	17.257418	0.074127	0							0.009895	-0.030617
-0.014596	0.012057	-0.004202	17.255856	0.079082	0							0.01039	-0.030617
-0.014101	0.014901	-0.003212	17.254385	0.084038	0							0.010885	-0.030617
-0.013606	0.014223	-0.002223	17.25308	0.088993	0							0.01138	-0.030617
-0.013111	0.01558	-0.001233	17.25198	0.093949	0							0.011874	-0.030617
-0.012617	0.01753	-0.000243	17.249063	0.098905	0							0.012369	-0.030617
-0.012122	0.017315	0.000746	17.250975	0.10386	0							0.012864	-0.030617
-0.011627	0.01684	0.001736	17.251667	0.108816	0							0.013359	-0.030617
-0.011132	0.011481	0.002726	17.252281	0.113772	0							0.013853	-0.030617
-0.010637	0.011412	0.003715	17.252844	0.118727	0							0.014348	-0.030617
-0.010143	0.012393	0.004705	17.253349	0.123683	0							0.014843	-0.030617
-0.009648	0.014948	0.005695	17.253836	0.128638	0							0.015338	-0.030617
-0.009153	0.011704	0.006684	17.25433	0.133594	0							0.015833	-0.030617
-0.008658	0.007532	0.007674	17.254869	0.13855	0							0.016327	-0.030617
-0.008164	0.00763	0.008664	17.255466	0.143505	0							0.016822	-0.030617
-0.007669	0.008461	0.009653	17.256037	0.148461	0							0.017317	-0.030617
-0.007174	0.004575	0.010643	17.256538	0.153416	0							0.017812	-0.030617
-0.006679	0.000963	0.011633	17.257025	0.158372	0							0.018306	-0.030617
-0.006185	0.000059	0.012623	17.257557	0.163328	0							0.018801	-0.030617
-0.00569	0.000041	0.013612	17.258064	0.168283	0							0.019296	-0.030617
-0.005195	0.001235	0.014602	17.258636	0.173239	0							0.019791	-0.030617
-0.0047	0.001565	0.015592	17.259251	0.178194	0							0.020285	-0.030617
-0.004205	0.002595	0.016581	17.25979	0.18315	0							0.02078	-0.030617
-0.003711	0.007209	0.017571	17.260334	0.188106	0							0.021275	-0.030617
-0.003216	0.00961	0.018561	17.260855	0.193061	0							0.02177	-0.030617
-0.002721	0.007348	0.01955	17.26137	0.198017	0							0.022264	-0.030617
-0.002226	0.007829	0.02054	17.261957	0.202973	0							0.022759	-0.030617
-0.001732	0.00783	0.02153	17.262531	0.207928	0							0.023254	-0.030617
-0.001237	0.002789	0.022519	17.263121	0.212884	0							0.023749	-0.030617
-0.000742	0.00346	0.023509	17.263765	0.217839	0							0.024244	-0.030617
-0.000247	-0.002801	0.024499	17.264278	0.222795	0							0.024738	-0.030617
0.000247	0.009432	0.025489	17.264479	0.227751	0							0.025233	-0.030617
0.000742	0.008307	0.026478	17.264309	0.232706	0							0.025728	-0.030617
0.001237	0.004022	0.027468	17.263824	0.237662	0							0.026223	-0.030617
0.001732	0.005417	0.028458	17.263077	0.242617	0							0.026717	-0.030617
0.002226	0.007449	0.029447	17.262096	0.247573	0							0.027212	-0.030617
0.002721	0.007092	0.030437	17.260942	0.252529	0							0.027707	-0.030617
0.003216	0.006557	0.031427	17.259615	0.257484	0							0.028202	-0.030617
0.003711	0.006046	0.032416	17.258204	0.26244	0							0.028696	-0.030617
0.004206	0.006383	0.033406	17.256727	0.267395	0							0.029191	-0.030617
0.0047	0.009885	0.034396	17.255291	0.272351	0							0.029686	-0.030617
0.005195	0.014372	0.035385	17.253975	0.277307	0							0.030181	-0.030617
0.00569	0.017862	0.036375	17.25276	0.282262	0							0.030675	-0.030617
0.006185	0.019734	0.037365	17.251719	0.287218	0							0.03117	-0.030617
0.006679	0.019738	0.038354	17.250731	0.292174	0							0.031665	-0.030617
0.007174	0.021281	0.039344	17.249866	0.297129	0							0.03216	-0.030617
0.007669	0.021596	0.040334	17.24913	0.302085	0							0.032655	-0.030617
0.008164	0.020137	0.041324	17.248596	0.30704	0							0.033149	-0.030617
0.008658	0.021384	0.042313	17.248186	0.311996	0							0.033644	-0.030617
0.009153	0.023192	0.043303	17.247746	0.316952	0							0.034139	-0.030617
0.009648	0.020341	0.044293	17.24736	0.321907	0							0.034634	-0.030617
0.010143	0.015512	0.045282	17.246984	0.326863	0							0.035128	-0.030617
0.010637	0.010084	0.046272	17.246813	0.331818	0							0.035623	-0.030617
0.011132	0.01198	0.047262	17.24671	0.336774	0							0.036118	-0.030617
0.011627	0.011872	0.048251	17.246616	0.34173	0							0.036613	-0.030617
0.012122	0.008467	0.049241	17.246496	0.346685	0							0.037107	-0.030617
0.012617	0.006003	0.050231	17.246265	0.351641	0							0.037602	-0.030617
0.013111	0.006727	0.05122	17.24593	0.356597	0							0.038097	-0.030617
0.013606	0.006979	0.05221	17.245716	0.361552	0							0.038592	-0.030617
0.014101	0.003744	0.0532	17.245409	0.366508	0							0.039087	-0.030617
0.014596	0.00013	0.05419	17.245125	0.371463	0							0.039581	-0.030617
0.01509	0.001688	0.055179	17.244831	0.376419	0							0.040076	-0.030617
0.015585	0.00754	0.056169	17.244423	0.381375	0							0.040571	-0.030617
0.01608	0.006808	0.057159	17.244007	0.38633	0							0.041066	-0.030617
0.016575	0.009385	0.058148	17.243557	0.391286	0							0.04156	-0.030617
0.017069	0.014215	0.059138	17.243069	0.396241	0							0.042055	-0.030617
0.017564	0.0159	0.060128	17.242519	0.401197	0							0.04255	-0.030617
0.018059	0.013593	0.061117	17.241846	0.406153	0							0.043045	-0.030617
0.018554	0.014772	0.062107	17.241152	0.411108	0							0.043539	-0.030617
0.019049	0.013164	0.063097	17.240381	0.416064	0							0.044034	-0.030617
0.019543	0.01191	0.064086	17.23942	0.421019	0							0.044529	-0.030617
0.020038	0.008684	0.065076	17.238607	0.425975	0							0.045024	-0.030617
0.020533	0.00481	0.066066	17.23774	0.430931	0							0.045518	-0.030617
0.021028	0.003869	0.067055	17.236727	0.435886	0							0.046013	-0.030617
0.021522	0.001997	0.068045	17.235771	0.440842	0							0.046508	-0.030617
0.022017	-0.002299	0.069035	17.23448	0.445798	0							0.047003	-0.030617
0.022512	-0.005703	0.070025	17.2332	0.450753	0							0.047498	-0.030617
0.023007	-0.003383	0.071014	17.231886	0.455709	0							0.047992	-0.030617
