Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024792	-0.03152	-0.024792	17.087582	-0.024792	0	-0.000057	""	-0.024792	"Method Settings"	-0.000426	"1.A.1"	0	-0.014005
-0.024297	0.024076	-0.023802	17.088675	-0.019837	0			-0.024697	"Equilibration"	0.10038	"Waste(Frac)"	0.000495	-0.014005
-0.023802	0.026025	-0.022813	17.088692	-0.014882	0			-0.005446	"Sample Application"	0.108341	"1.A.2"	0.000989	-0.014005
-0.023308	0.028974	-0.021823	17.088814	-0.009927	0			0.100879	"Elution"	0.308383	"1.A.3"	0.001484	-0.014005
-0.022813	0.029187	-0.020834	17.088911	-0.004972	0					0.508424	"1.A.4"	0.001979	-0.014005
-0.022318	0.028481	-0.019844	17.088432	-0.000017	0					0.708734	"1.A.5"	0.002473	-0.014005
-0.021824	0.027208	-0.018855	17.087284	0.004937	0					0.908787	"1.A.6"	0.002968	-0.014005
-0.021329	0.027858	-0.017865	17.110155	0.009892	0					1.10836	"1.A.7"	0.003463	-0.014005
-0.020834	0.025887	-0.016875	17.109888	0.014847	0					1.308402	"1.A.8"	0.003958	-0.014005
-0.02034	0.024347	-0.015886	17.109921	0.019802	0					1.508735	"1.A.9"	0.004452	-0.014005
-0.019845	0.022743	-0.014896	17.110176	0.024757	0					1.708798	"1.A.10"	0.004947	-0.014005
-0.01935	0.024307	-0.013907	17.110935	0.029712	0					1.908851	"1.A.11"	0.005442	-0.014003
-0.018856	0.018756	-0.012917	17.111935	0.034667	0					2.108888	"1.A.12"	0.005936	-0.014002
-0.018361	0.01853	-0.011928	17.112396	0.039622	0					2.308724	"1.B.1"	0.006431	-0.014
-0.017866	0.022553	-0.010938	17.11208	0.044576	0					2.508786	"1.B.2"	0.006926	-0.013999
-0.017371	0.026219	-0.009949	17.111317	0.049531	0					2.708841	"1.B.3"	0.00742	-0.013998
-0.016877	0.027433	-0.008959	17.110165	0.054486	0					2.908882	"1.B.4"	0.007915	-0.013996
-0.016382	0.025886	-0.00797	17.109169	0.059441	0					3.04626	"Waste(Frac)"	0.00841	-0.013995
-0.015887	0.024271	-0.00698	17.108274	0.064396	0					3.046757	"Waste(Frac)"	0.008904	-0.013994
-0.015393	0.021641	-0.00599	17.107584	0.069351	0							0.009399	-0.013992
-0.014898	0.020122	-0.005001	17.107199	0.074306	0							0.009894	-0.013991
-0.014403	0.029355	-0.004011	17.10705	0.079261	0							0.010389	-0.013984
-0.013909	0.025061	-0.003022	17.107122	0.084215	0							0.010883	-0.013977
-0.013414	0.023885	-0.002032	17.107483	0.08917	0							0.011378	-0.01397
-0.012919	0.021388	-0.001043	17.108051	0.094125	0							0.011873	-0.013964
-0.012425	0.018657	-0.000053	17.12048	0.09908	0							0.012367	-0.013957
-0.01193	0.01566	0.000936	17.1297	0.104035	0							0.012862	-0.01395
-0.011435	0.014746	0.001926	17.130846	0.10899	0							0.013357	-0.013943
-0.01094	0.013711	0.002915	17.131914	0.113945	0							0.013851	-0.013936
-0.010446	0.015503	0.003905	17.133265	0.1189	0							0.014346	-0.01393
-0.009951	0.01224	0.004895	17.134726	0.123854	0							0.014841	-0.013923
-0.009456	0.006172	0.005884	17.135706	0.128809	0							0.015335	-0.013909
-0.008962	0.006185	0.006874	17.136164	0.133764	0							0.01583	-0.013896
-0.008467	0.006245	0.007863	17.136068	0.138719	0							0.016325	-0.013883
-0.007972	0.007968	0.008853	17.135622	0.143674	0							0.01682	-0.015903
-0.007478	0.006174	0.009842	17.13513	0.148629	0							0.017314	-0.018724
-0.006983	0.008725	0.010832	17.134516	0.153584	0							0.017809	-0.016522
-0.006488	0.000791	0.011821	17.133909	0.158539	0							0.018304	-0.013829
-0.005994	-0.000473	0.012811	17.133415	0.163493	0							0.018798	-0.013816
-0.005499	-0.000056	0.0138	17.133026	0.168448	0							0.019293	-0.013802
-0.005004	0.003869	0.01479	17.13275	0.173403	0							0.019788	-0.013789
-0.004509	0.004275	0.01578	17.132652	0.178358	0							0.020282	-0.013768
-0.004015	0.007084	0.016769	17.132713	0.183313	0							0.020777	-0.013748
-0.00352	0.005365	0.017759	17.132845	0.188268	0							0.021272	-0.013727
-0.003025	0.007105	0.018748	17.133087	0.193223	0							0.021766	-0.013706
-0.002531	0.007854	0.019738	17.1334	0.198178	0							0.022261	-0.013686
-0.002036	0.004953	0.020727	17.13378	0.203132	0							0.022756	-0.013665
-0.001541	0.007974	0.021717	17.134157	0.208087	0							0.023251	-0.013645
-0.001047	0.011077	0.022706	17.134516	0.213042	0							0.023745	-0.013624
-0.000552	0.010836	0.023696	17.134995	0.217997	0							0.02424	-0.013603
-0.000057	0.003555	0.024685	17.135695	0.222952	0							0.024735	-0.013583
0.000437	0.004453	0.025675	17.136478	0.227907	0							0.025229	-0.013555
0.000932	0.009011	0.026665	17.13715	0.232862	0							0.025724	-0.013528
0.001427	0.015079	0.027654	17.137831	0.237817	0							0.026219	-0.013501
0.001922	0.015094	0.028644	17.138441	0.242771	0							0.026713	-0.013473
0.002416	0.014483	0.029633	17.138893	0.247726	0							0.027208	-0.013446
0.002911	0.011303	0.030623	17.13924	0.252681	0							0.027703	-0.013418
0.003406	0.013414	0.031612	17.139565	0.257636	0							0.028198	-0.013391
0.0039	0.014882	0.032602	17.139917	0.262591	0							0.028692	-0.013364
0.004395	0.014304	0.033591	17.140163	0.267546	0							0.029187	-0.013336
0.00489	0.013307	0.034581	17.140373	0.272501	0							0.029682	-0.013309
0.005384	0.013662	0.03557	17.140549	0.277456	0							0.030176	-0.013272
0.005879	0.016511	0.03656	17.140579	0.28241	0							0.030671	-0.013236
0.006374	0.017334	0.03755	17.140476	0.287365	0							0.031166	-0.0132
0.006869	0.014904	0.038539	17.140368	0.29232	0							0.03166	-0.013164
0.007363	0.014331	0.039529	17.140177	0.297275	0							0.032155	-0.013127
0.007858	0.013942	0.040518	17.139917	0.30223	0							0.03265	-0.013091
0.008353	0.012133	0.041508	17.139627	0.307185	0							0.033144	-0.013055
0.008847	0.009014	0.042497	17.139328	0.31214	0							0.033639	-0.013018
0.009342	0.007292	0.043487	17.138987	0.317095	0							0.034134	-0.012982
0.009837	0.005605	0.044476	17.138575	0.322049	0							0.034629	-0.012946
0.010331	0.002191	0.045466	17.138155	0.327004	0							0.035123	-0.012905
0.010826	-0.000807	0.046455	17.137686	0.331959	0							0.035618	-0.012863
0.011321	-0.002718	0.047445	17.137192	0.336914	0							0.036113	-0.012822
0.011815	-0.000712	0.048435	17.136671	0.341869	0							0.036607	-0.012781
0.01231	-0.000589	0.049424	17.136137	0.346824	0							0.037102	-0.012739
0.012805	-0.002375	0.050414	17.13562	0.351779	0							0.037597	-0.012698
0.0133	-0.006329	0.051403	17.135061	0.356734	0							0.038091	-0.012656
0.013794	-0.007475	0.052393	17.134504	0.361688	0							0.038586	-0.012615
0.014289	-0.007502	0.053382	17.133923	0.366643	0							0.039081	-0.012574
0.014784	-0.007387	0.054372	17.133297	0.371598	0							0.039575	-0.012532
0.015278	-0.005897	0.055361	17.132687	0.376553	0							0.04007	-0.012485
0.015773	-0.006865	0.056351	17.132162	0.381508	0							0.040565	-0.012438
0.016268	-0.01096	0.05734	17.131624	0.386463	0							0.04106	-0.012391
0.016762	-0.015903	0.05833	17.130978	0.391418	0							0.041554	-0.012344
0.017257	-0.018724	0.05932	17.130348	0.396373	0							0.042049	-0.012297
0.017752	-0.016522	0.060309	17.129772	0.401327	0							0.042544	-0.01225
0.018246	-0.011721	0.061299	17.129114	0.406282	0							0.043038	-0.012203
0.018741	-0.005631	0.062288	17.128418	0.411237	0							0.043533	-0.012156
0.019236	-0.007864	0.063278	17.12772	0.416192	0							0.044028	-0.012109
0.019731	-0.005153	0.064267	17.126991	0.421147	0							0.044522	-0.012062
0.020225	-0.00511	0.065257	17.126245	0.426102	0							0.045017	-0.012014
0.02072	-0.003682	0.066246	17.125542	0.431057	0							0.045512	-0.011966
0.021215	-0.000809	0.067236	17.124784	0.436012	0							0.046006	-0.011918
0.021709	0.004931	0.068225	17.124037	0.440966	0							0.046501	-0.01187
0.022204	0.010758	0.069215	17.123423	0.445921	0							0.046996	-0.011822
0.022699	0.009644	0.070205	17.122749	0.450876	0							0.047491	-0.011774
