Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024902	0	-0.024902	0.432258	-0.024902	0	-0.000166	""	-0.024902	"Method Settings"	-0.000435	"1.A.1"	0	-0.045089
-0.024407	-0.900354	-0.023912	0.432203	-0.019955	0			-0.024797	"Equilibration"	0.100309	"Waste(Frac)"	0.000495	-0.045059
-0.023912	-0.898842	-0.022923	0.432184	-0.015009	0			-0.005575	"Sample Application"	0.108371	"1.A.2"	0.000989	-0.045029
-0.023418	-0.895599	-0.021934	0.43218	-0.010063	0			0.100812	"Elution"	0.308721	"1.A.3"	0.001484	-0.044999
-0.022923	-0.895257	-0.020944	0.432195	-0.005116	0					0.508779	"1.A.4"	0.001979	-0.044969
-0.022428	-0.895046	-0.019955	0.432206	-0.00017	0					0.708331	"1.A.5"	0.002474	-0.044938
-0.021934	-0.897601	-0.018965	0.4321	0.004777	0					0.908373	"1.A.6"	0.002968	-0.044908
-0.021439	-0.899029	-0.017976	0.43189	0.009723	0					1.108708	"1.A.7"	0.003463	-0.044878
-0.020944	-0.900136	-0.016986	0.431818	0.01467	0					1.30877	"1.A.8"	0.003958	-0.044848
-0.020449	-0.900018	-0.015997	0.431804	0.019616	0					1.508804	"1.A.9"	0.004453	-0.044817
-0.019955	-0.896063	-0.015007	0.43182	0.024562	0					1.708862	"1.A.10"	0.004947	-0.044787
-0.01946	-0.895584	-0.014018	0.431841	0.029509	0					1.908688	"1.A.11"	0.005442	-0.044758
-0.018965	-0.894821	-0.013029	0.431856	0.034455	0					2.108743	"1.A.12"	0.005937	-0.044728
-0.018471	-0.895305	-0.012039	0.431864	0.039402	0					2.308798	"1.B.1"	0.006431	-0.044699
-0.017976	-0.892292	-0.01105	0.431906	0.044348	0					2.508846	"1.B.2"	0.006926	-0.04467
-0.017481	-0.896083	-0.01006	0.432006	0.049295	0					2.708675	"1.B.3"	0.007421	-0.04464
-0.016986	-0.897036	-0.009071	0.432284	0.054241	0					2.908753	"1.B.4"	0.007916	-0.044611
-0.016492	-0.899059	-0.008081	0.433059	0.059188	0					3.046339	"Waste(Frac)"	0.00841	-0.044582
-0.015997	-0.904832	-0.007092	0.434775	0.064134	0					3.046835	"Waste(Frac)"	0.008905	-0.044552
-0.015502	-0.909145	-0.006102	0.43784	0.06908	0							0.0094	-0.044523
-0.015007	-0.906141	-0.005113	0.443866	0.074027	0							0.009894	-0.044494
-0.014513	-0.903835	-0.004124	0.454473	0.078973	0							0.010389	-0.044463
-0.014018	-0.907269	-0.003134	0.470931	0.08392	0							0.010884	-0.044432
-0.013523	-0.90674	-0.002145	0.494667	0.088866	0							0.011379	-0.044402
-0.013029	-0.907475	-0.001155	0.525028	0.093813	0							0.011873	-0.044371
-0.012534	-0.902386	-0.000166	0.637265	0.098759	0							0.012368	-0.04434
-0.012039	-0.904204	0.000824	0.583155	0.103705	0							0.012863	-0.044309
-0.011544	-0.909126	0.001813	0.582593	0.108652	0							0.013358	-0.044279
-0.01105	-0.904326	0.002803	0.582294	0.113598	0							0.013852	-0.044248
-0.010555	-0.904392	0.003792	0.582119	0.118545	0							0.014347	-0.044217
-0.01006	-0.903654	0.004781	0.582011	0.123491	0							0.014842	-0.044187
-0.009565	-0.9002	0.005771	0.581955	0.128438	0							0.015336	-0.044158
-0.009071	-0.897355	0.00676	0.581898	0.133384	0							0.015831	-0.044128
-0.008576	-0.896009	0.00775	0.581833	0.13833	0							0.016326	-0.044099
-0.008081	-0.89611	0.008739	0.581791	0.143277	0							0.016821	-0.04407
-0.007587	-0.896077	0.009729	0.581748	0.148223	0							0.017315	-0.044041
-0.007092	-0.896961	0.010718	0.581724	0.15317	0							0.01781	-0.044012
-0.006597	-0.063165	0.011708	0.581706	0.158116	0							0.018305	-0.043983
-0.006102	-0.001015	0.012697	0.581664	0.163063	0							0.018799	-0.043954
-0.005608	-0.000074	0.013686	0.581613	0.168009	0							0.019294	-0.043925
-0.005113	-0.00826	0.014676	0.581584	0.172956	0							0.019789	-0.043895
-0.004618	-0.016427	0.015665	0.581557	0.177902	0							0.020284	-0.043864
-0.004124	-0.015382	0.016655	0.581548	0.182848	0							0.020778	-0.043832
-0.003629	-0.016176	0.017644	0.581516	0.187795	0							0.021273	-0.0438
-0.003134	-0.018262	0.018634	0.581466	0.192741	0							0.021768	-0.043768
-0.002639	-0.021301	0.019623	0.581403	0.197688	0							0.022263	-0.043736
-0.002145	-0.019545	0.020613	0.581373	0.202634	0							0.022757	-0.043704
-0.00165	-0.019546	0.021602	0.581357	0.207581	0							0.023252	-0.043672
-0.001155	-0.021698	0.022592	0.581338	0.212527	0							0.023747	-0.043641
-0.00066	-0.026645	0.023581	0.581384	0.217473	0							0.024241	-0.043609
-0.000166	-0.029329	0.02457	0.581438	0.22242	0							0.024736	-0.043577
0.000329	-0.033319	0.02556	0.581501	0.227366	0							0.025231	-0.043546
0.000824	-0.036194	0.026549	0.581649	0.232313	0							0.025726	-0.043516
0.001318	-0.032651	0.027539	0.581936	0.237259	0							0.02622	-0.043486
0.001813	-0.031337	0.028528	0.582349	0.242206	0							0.026715	-0.043455
0.002308	-0.030433	0.029518	0.582885	0.247152	0							0.02721	-0.043425
0.002803	-0.029193	0.030507	0.583323	0.252099	0							0.027705	-0.043395
0.003297	-0.026556	0.031497	0.583561	0.257045	0							0.028199	-0.043364
0.003792	-0.024731	0.032486	0.583467	0.261991	0							0.028694	-0.043334
0.004287	-0.023129	0.033475	0.582837	0.266938	0							0.029189	-0.043303
0.004781	-0.018781	0.034465	0.581443	0.271884	0							0.029683	-0.043273
0.005276	-0.013571	0.035454	0.579138	0.276831	0							0.030178	-0.043245
0.005771	-0.011928	0.036444	0.575835	0.281777	0							0.030673	-0.043217
0.006266	-0.014819	0.037433	0.571695	0.286724	0							0.031168	-0.043189
0.00676	-0.017151	0.038423	0.566325	0.29167	0							0.031662	-0.043161
0.007255	-0.016007	0.039412	0.560401	0.296616	0							0.032157	-0.043133
0.00775	-0.01609	0.040402	0.553937	0.301563	0							0.032652	-0.043105
0.008245	-0.016505	0.041391	0.547091	0.306509	0							0.033146	-0.043077
0.008739	-0.018322	0.04238	0.540161	0.311456	0							0.033641	-0.043049
0.009234	-0.021151	0.04337	0.533459	0.316402	0							0.034136	-0.043021
0.009729	-0.022669	0.044359	0.526874	0.321349	0							0.034631	-0.042993
0.010223	-0.025721	0.045349	0.520551	0.326295	0							0.035125	-0.042961
0.010718	-0.028464	0.046338	0.514626	0.331242	0							0.03562	-0.042928
0.011213	-0.025972	0.047328	0.508803	0.336188	0							0.036115	-0.042896
0.011708	-0.026992	0.048317	0.503159	0.341134	0							0.03661	-0.042863
0.012202	-0.026134	0.049307	0.497985	0.346081	0							0.037104	-0.042831
0.012697	-0.025784	0.050296	0.493456	0.351027	0							0.037599	-0.042799
0.013192	-0.026989	0.051285	0.490142	0.355974	0							0.038094	-0.042766
0.013687	-0.026993	0.052275	0.488638	0.36092	0							0.038588	-0.042734
0.014181	-0.028666	0.053264	0.488171	0.365867	0							0.039083	-0.042701
0.014676	-0.027986	0.054254	0.488911	0.370813	0							0.039578	-0.042669
0.015171	-0.029009	0.055243	0.490427	0.375759	0							0.040073	-0.042639
0.015665	-0.027867	0.056233	0.492402	0.380706	0							0.040567	-0.04261
0.01616	-0.025099	0.057222	0.494647	0.385652	0							0.041062	-0.042581
0.016655	-0.021761	0.058212	0.496876	0.390599	0							0.041557	-0.042552
0.01715	-0.02175	0.059201	0.499857	0.395545	0							0.042051	-0.042522
0.017644	-0.024661	0.06019	0.503038	0.400492	0							0.042546	-0.042493
0.018139	-0.023691	0.06118	0.506637	0.405438	0							0.043041	-0.042464
0.018634	-0.018325	0.062169	0.509727	0.410385	0							0.043536	-0.042435
0.019128	-0.01502	0.063159	0.512934	0.415331	0							0.04403	-0.042406
0.019623	-0.015552	0.064148	0.515313	0.420277	0							0.044525	-0.042376
0.020118	-0.01284	0.065138	0.517223	0.425224	0							0.04502	-0.042347
0.020613	-0.008699	0.066127	0.518583	0.43017	0							0.045515	-0.042317
0.021107	-0.006759	0.067117	0.519298	0.435117	0							0.046009	-0.042288
0.021602	-0.00713	0.068106	0.520069	0.440063	0							0.046504	-0.042258
0.022097	-0.009616	0.069095	0.520976	0.44501	0							0.046999	-0.042229
