Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024759	0	-0.024759	17.275951	-0.024759	0	-0.000024	""	-0.024759	"Method Settings"	-0.000411	"1.A.1"	0	-0.146979
-0.024264	0.286554	-0.023769	17.277361	-0.019809	0			-0.024661	"Equilibration"	0.100419	"Waste(Frac)"	0.000495	-0.146979
-0.023769	0.290131	-0.02278	17.277172	-0.01486	0			-0.005418	"Sample Application"	0.10837	"1.A.2"	0.000989	-0.146979
-0.023275	0.289149	-0.021791	17.277058	-0.009911	0			0.100921	"Elution"	0.308398	"1.A.3"	0.001484	-0.146979
-0.02278	0.292677	-0.020801	17.277042	-0.004962	0					0.508438	"1.A.4"	0.001979	-0.146979
-0.022285	0.295331	-0.019812	17.277115	-0.000012	0					0.708764	"1.A.5"	0.002473	-0.146979
-0.021791	0.294285	-0.018822	17.278671	0.004937	0					0.90884	"1.A.6"	0.002968	-0.146979
-0.021296	0.291706	-0.017833	17.281559	0.009886	0					1.108869	"1.A.7"	0.003463	-0.146979
-0.020801	0.29037	-0.016844	17.281534	0.014836	0					1.308443	"1.A.8"	0.003958	-0.146979
-0.020307	0.291352	-0.015854	17.281607	0.019785	0					1.508767	"1.A.9"	0.004452	-0.146979
-0.019812	0.29398	-0.014865	17.281626	0.024734	0					1.708822	"1.A.10"	0.004947	-0.146979
-0.019317	0.292792	-0.013876	17.281689	0.029683	0					1.908868	"1.A.11"	0.005442	-0.146979
-0.018822	0.292918	-0.012886	17.28182	0.034633	0					2.10893	"1.A.12"	0.005936	-0.146979
-0.018328	0.303767	-0.011897	17.281979	0.039582	0					2.308759	"1.B.1"	0.006431	-0.146979
-0.017833	0.31826	-0.010907	17.282169	0.044531	0					2.508797	"1.B.2"	0.006926	-0.146979
-0.017338	0.318275	-0.009918	17.282433	0.049481	0					2.708852	"1.B.3"	0.00742	-0.146979
-0.016844	0.322809	-0.008929	17.282673	0.05443	0					2.908907	"1.B.4"	0.007915	-0.146979
-0.016349	0.321095	-0.007939	17.282639	0.059379	0					3.046288	"Waste(Frac)"	0.00841	-0.146979
-0.015854	0.321026	-0.00695	17.282246	0.064328	0					3.046783	"Waste(Frac)"	0.008904	-0.146979
-0.01536	0.324111	-0.00596	17.281517	0.069278	0							0.009399	-0.146979
-0.014865	0.322633	-0.004971	17.280424	0.074227	0							0.009894	-0.146979
-0.01437	0.32616	-0.003982	17.279049	0.079176	0							0.010389	-0.146979
-0.013876	0.321641	-0.002992	17.277485	0.084126	0							0.010883	-0.146979
-0.013381	0.322673	-0.002003	17.275799	0.089075	0							0.011378	-0.146979
-0.012886	0.323004	-0.001014	17.274061	0.094024	0							0.011873	-0.146979
-0.012391	0.320016	-0.000024	17.26292	0.098973	0							0.012367	-0.146979
-0.011897	0.318363	0.000965	17.263668	0.103923	0							0.012862	-0.146979
-0.011402	0.325955	0.001955	17.264372	0.108872	0							0.013357	-0.146979
-0.010907	0.33033	0.002944	17.264986	0.113821	0							0.013851	-0.146979
-0.010413	0.326489	0.003933	17.265554	0.118771	0							0.014346	-0.146979
-0.009918	0.330164	0.004923	17.266125	0.12372	0							0.014841	-0.146979
-0.009423	0.329491	0.005912	17.266581	0.128669	0							0.015335	-0.146979
-0.008929	0.326955	0.006902	17.266846	0.133618	0							0.01583	-0.146979
-0.008434	0.329458	0.007891	17.266899	0.138568	0							0.016325	-0.146979
-0.007939	0.328703	0.00888	17.266716	0.143517	0							0.01682	-0.146979
-0.007445	0.324173	0.00987	17.266369	0.148466	0							0.017314	-0.146979
-0.00695	0.329382	0.010859	17.265924	0.153416	0							0.017809	-0.146979
-0.006455	0.025106	0.011848	17.265358	0.158365	0							0.018304	-0.146979
-0.00596	-0.00234	0.012838	17.26466	0.163314	0							0.018798	-0.146979
-0.005466	-0.00025	0.013827	17.263929	0.168263	0							0.019293	-0.146979
-0.004971	-0.000301	0.014817	17.26317	0.173213	0							0.019788	-0.146979
-0.004476	-0.005961	0.015806	17.262545	0.178162	0							0.020282	-0.146979
-0.003982	-0.006583	0.016795	17.261932	0.183111	0							0.020777	-0.146979
-0.003487	-0.012188	0.017785	17.261404	0.188061	0							0.021272	-0.146979
-0.002992	-0.011524	0.018774	17.260832	0.19301	0							0.021766	-0.146979
-0.002498	-0.008416	0.019763	17.2603	0.197959	0							0.022261	-0.146979
-0.002003	-0.013789	0.020753	17.259861	0.202908	0							0.022756	-0.146979
-0.001508	-0.017664	0.021742	17.25946	0.207858	0							0.023251	-0.146979
-0.001014	-0.018404	0.022732	17.259052	0.212807	0							0.023745	-0.146979
-0.000519	-0.019535	0.023721	17.258789	0.217756	0							0.02424	-0.146979
-0.000024	-0.02171	0.02471	17.258558	0.222706	0							0.024735	-0.146979
0.000471	-0.003073	0.0257	17.258192	0.227655	0							0.025229	-0.146979
0.000965	-0.001863	0.026689	17.257895	0.232604	0							0.025724	-0.146979
0.00146	-0.006682	0.027679	17.257627	0.237553	0							0.026219	-0.146979
0.001955	-0.007484	0.028668	17.257324	0.242503	0							0.026713	-0.146979
0.002449	-0.004155	0.029657	17.256968	0.247452	0							0.027208	-0.146979
0.002944	-0.007994	0.030647	17.256601	0.252401	0							0.027703	-0.146979
0.003439	-0.010098	0.031636	17.256311	0.257351	0							0.028197	-0.146979
0.003933	-0.011976	0.032625	17.256002	0.2623	0							0.028692	-0.146979
0.004428	-0.012924	0.033615	17.255514	0.267249	0							0.029187	-0.146979
0.004923	-0.010236	0.034604	17.254906	0.272198	0							0.029682	-0.146979
0.005417	-0.013655	0.035594	17.254316	0.277148	0							0.030176	-0.146979
0.005912	-0.013647	0.036583	17.253702	0.282097	0							0.030671	-0.146979
0.006407	-0.014638	0.037572	17.252966	0.287046	0							0.031166	-0.146979
0.006902	-0.010992	0.038562	17.252171	0.291996	0							0.03166	-0.146979
0.007396	-0.010183	0.039551	17.251261	0.296945	0							0.032155	-0.146979
0.007891	-0.010353	0.040541	17.250326	0.301894	0							0.03265	-0.146979
0.008386	-0.00844	0.04153	17.249237	0.306843	0							0.033144	-0.146979
0.00888	-0.007074	0.042519	17.248196	0.311793	0							0.033639	-0.146979
0.009375	-0.00822	0.043509	17.247097	0.316742	0							0.034134	-0.146979
0.00987	-0.0096	0.044498	17.245935	0.321691	0							0.034628	-0.146979
0.010364	-0.005009	0.045487	17.244774	0.326641	0							0.035123	-0.146979
0.010859	-0.000244	0.046477	17.243399	0.33159	0							0.035618	-0.146979
0.011354	0.003002	0.047466	17.241909	0.336539	0							0.036113	-0.146979
0.011848	0.003506	0.048456	17.240416	0.341488	0							0.036607	-0.146979
0.012343	0.001959	0.049445	17.239006	0.346438	0							0.037102	-0.146979
0.012838	0.002953	0.050434	17.237509	0.351387	0							0.037597	-0.146979
0.013333	0.006796	0.051424	17.235847	0.356336	0							0.038091	-0.146979
0.013827	0.010309	0.052413	17.234259	0.361286	0							0.038586	-0.146979
0.014322	0.013186	0.053403	17.232605	0.366235	0							0.039081	-0.146979
0.014817	0.013855	0.054392	17.231009	0.371184	0							0.039575	-0.146979
0.015311	0.011803	0.055381	17.2292	0.376134	0							0.04007	-0.146979
0.015806	0.012047	0.056371	17.227446	0.381083	0							0.040565	-0.146979
0.016301	0.013868	0.05736	17.225597	0.386032	0							0.041059	-0.146979
0.016795	0.012139	0.058349	17.223768	0.390981	0							0.041554	-0.146979
0.01729	0.011359	0.059339	17.22192	0.395931	0							0.042049	-0.146979
0.017785	0.011678	0.060328	17.219986	0.40088	0							0.042544	-0.146979
0.018279	0.009387	0.061318	17.218067	0.405829	0							0.043038	-0.146979
0.018774	0.00906	0.062307	17.216166	0.410779	0							0.043533	-0.146979
0.019269	0.008985	0.063296	17.214344	0.415728	0							0.044028	-0.146979
0.019763	0.008151	0.064286	17.212486	0.420677	0							0.044522	-0.146979
0.020258	0.009284	0.065275	17.210569	0.425626	0							0.045017	-0.146979
0.020753	0.009458	0.066265	17.208588	0.430576	0							0.045512	-0.146979
0.021248	0.007903	0.067254	17.206642	0.435525	0							0.046006	-0.146979
0.021742	0.009813	0.068243	17.20471	0.440474	0							0.046501	-0.146979
0.022237	0.012319	0.069233	17.202742	0.445424	0							0.046996	-0.146979
0.022732	0.011151	0.070222	17.2008	0.450373	0							0.04749	-0.146979
