Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024762	0	-0.024762	17.242586	-0.024762	0	-0.000026	""	-0.024762	"Method Settings"	-0.000412	"1.A.1"	0	-0.031215
-0.024267	0.008492	-0.023773	17.243782	-0.019816	0			-0.024665	"Equilibration"	0.100558	"Waste(Frac)"	0.000495	-0.031215
-0.023773	0.00625	-0.022783	17.243921	-0.014869	0			-0.005201	"Sample Application"	0.108525	"1.A.2"	0.000989	-0.031215
-0.023278	0.004671	-0.021794	17.244108	-0.009923	0			0.101056	"Elution"	0.308861	"1.A.3"	0.001484	-0.031215
-0.022783	0.008712	-0.020804	17.244133	-0.004976	0					0.508906	"1.A.4"	0.001979	-0.031215
-0.022289	0.008935	-0.019815	17.243654	-0.00003	0					0.708963	"1.A.5"	0.002474	-0.031215
-0.021794	0.006921	-0.018826	17.247341	0.004916	0					0.90901	"1.A.6"	0.002968	-0.031215
-0.021299	0.007065	-0.017836	17.255392	0.009863	0					1.108853	"1.A.7"	0.003463	-0.031215
-0.020804	0.009712	-0.016847	17.255106	0.014809	0					1.308889	"1.A.8"	0.003958	-0.031215
-0.02031	0.010775	-0.015857	17.255144	0.019756	0					1.50896	"1.A.9"	0.004453	-0.031215
-0.019815	0.007213	-0.014868	17.255472	0.024702	0					1.709018	"1.A.10"	0.004947	-0.031215
-0.01932	0.002694	-0.013878	17.256119	0.029649	0					1.908838	"1.A.11"	0.005442	-0.031215
-0.018826	0.002605	-0.012889	17.256903	0.034595	0					2.108883	"1.A.12"	0.005937	-0.031215
-0.018331	0.017311	-0.011899	17.257126	0.039542	0					2.308951	"1.B.1"	0.006431	-0.031214
-0.017836	0.030214	-0.01091	17.256487	0.044488	0					2.509004	"1.B.2"	0.006926	-0.031214
-0.017341	0.02647	-0.009921	17.255274	0.049434	0					2.708835	"1.B.3"	0.007421	-0.031214
-0.016847	0.026597	-0.008931	17.253714	0.054381	0					2.908878	"1.B.4"	0.007916	-0.031214
-0.016352	0.027269	-0.007942	17.251945	0.059327	0					3.04648	"Waste(Frac)"	0.00841	-0.031214
-0.015857	0.026958	-0.006952	17.250113	0.064274	0					3.046981	"Waste(Frac)"	0.008905	-0.031213
-0.015362	0.023845	-0.005963	17.248339	0.06922	0							0.0094	-0.031213
-0.014868	0.025091	-0.004973	17.246666	0.074167	0							0.009894	-0.031213
-0.014373	0.024051	-0.003984	17.245096	0.079113	0							0.010389	-0.031211
-0.013878	0.021948	-0.002994	17.243803	0.08406	0							0.010884	-0.031209
-0.013384	0.02101	-0.002005	17.242723	0.089006	0							0.011379	-0.031207
-0.012889	0.01935	-0.001015	17.24185	0.093952	0							0.011873	-0.031205
-0.012394	0.019238	-0.000026	17.240347	0.098899	0							0.012368	-0.031203
-0.011899	0.021886	0.000963	17.244238	0.103845	0							0.012863	-0.0312
-0.011405	0.023163	0.001953	17.245459	0.108792	0							0.013358	-0.031198
-0.01091	0.022844	0.002942	17.246653	0.113738	0							0.013852	-0.031196
-0.010415	0.02457	0.003932	17.24781	0.118685	0							0.014347	-0.031194
-0.00992	0.0215	0.004921	17.248627	0.123631	0							0.014842	-0.031192
-0.009426	0.01838	0.005911	17.248835	0.128578	0							0.015336	-0.031188
-0.008931	0.016077	0.0069	17.248569	0.133524	0							0.015831	-0.031184
-0.008436	0.012787	0.00789	17.248056	0.13847	0							0.016326	-0.031179
-0.007942	0.014382	0.008879	17.247339	0.143417	0							0.016821	-0.031175
-0.007447	0.018797	0.009868	17.246469	0.148363	0							0.017315	-0.031171
-0.006952	0.018697	0.010858	17.245548	0.15331	0							0.01781	-0.031167
-0.006457	0.007907	0.011847	17.244652	0.158256	0							0.018305	-0.031162
-0.005963	-0.000919	0.012837	17.243818	0.163203	0							0.0188	-0.031158
-0.005468	-0.000947	0.013826	17.242994	0.168149	0							0.019294	-0.031154
-0.004973	0	0.014816	17.242304	0.173096	0							0.019789	-0.03115
-0.004479	0.000536	0.015805	17.241718	0.178042	0							0.020284	-0.031144
-0.003984	0.001477	0.016795	17.241266	0.182988	0							0.020778	-0.031138
-0.003489	0.002108	0.017784	17.240889	0.187935	0							0.021273	-0.031132
-0.002994	0.000458	0.018773	17.240482	0.192881	0							0.021768	-0.031126
-0.0025	-0.005525	0.019763	17.240088	0.197828	0							0.022263	-0.031121
-0.002005	-0.008808	0.020752	17.239815	0.202774	0							0.022757	-0.031115
-0.00151	-0.009393	0.021742	17.239538	0.207721	0							0.023252	-0.031109
-0.001015	-0.011738	0.022731	17.23926	0.212667	0							0.023747	-0.031103
-0.000521	-0.010995	0.023721	17.23904	0.217614	0							0.024241	-0.031097
-0.000026	0.001838	0.02471	17.238836	0.22256	0							0.024736	-0.031091
0.000469	0.014589	0.0257	17.238647	0.227507	0							0.025231	-0.031085
0.000963	0.01271	0.026689	17.238354	0.232453	0							0.025726	-0.031078
0.001458	0.010794	0.027678	17.238075	0.237399	0							0.02622	-0.031071
0.001953	0.008486	0.028668	17.237762	0.242346	0							0.026715	-0.031064
0.002448	0.009325	0.029657	17.237349	0.247292	0							0.02721	-0.031058
0.002942	0.008654	0.030647	17.236902	0.252239	0							0.027705	-0.031051
0.003437	0.007699	0.031636	17.236431	0.257185	0							0.028199	-0.031044
0.003932	0.006287	0.032626	17.235914	0.262132	0							0.028694	-0.031037
0.004427	0.004612	0.033615	17.235329	0.267078	0							0.029189	-0.031031
0.004921	0.006671	0.034605	17.234743	0.272025	0							0.029683	-0.031024
0.005416	0.005667	0.035594	17.233982	0.276971	0							0.030178	-0.031016
0.005911	0.004427	0.036583	17.233271	0.281917	0							0.030673	-0.031008
0.006405	0.003012	0.037573	17.232426	0.286864	0							0.031168	-0.031
0.0069	0.000606	0.038562	17.231396	0.29181	0							0.031662	-0.030992
0.007395	0.000363	0.039552	17.230501	0.296757	0							0.032157	-0.030984
0.00789	-0.000765	0.040541	17.229523	0.301703	0							0.032652	-0.030976
0.008384	-0.001824	0.041531	17.228514	0.30665	0							0.033147	-0.030968
0.008879	-0.00401	0.04252	17.227482	0.311596	0							0.033641	-0.03096
0.009374	-0.006462	0.04351	17.226276	0.316543	0							0.034136	-0.030952
0.009868	-0.012881	0.044499	17.225138	0.321489	0							0.034631	-0.030944
0.010363	-0.014244	0.045488	17.223848	0.326435	0							0.035125	-0.030935
0.010858	-0.012475	0.046478	17.222532	0.331382	0							0.03562	-0.030927
0.011353	-0.013262	0.047467	17.221144	0.336328	0							0.036115	-0.030919
0.011847	-0.012971	0.048457	17.219767	0.341275	0							0.03661	-0.03091
0.012342	-0.013781	0.049446	17.218378	0.346221	0							0.037104	-0.030902
0.012837	-0.011584	0.050436	17.217039	0.351168	0							0.037599	-0.030893
0.013332	-0.00912	0.051425	17.215519	0.356114	0							0.038094	-0.030885
0.013826	-0.009271	0.052415	17.21401	0.361061	0							0.038588	-0.030876
0.014321	-0.010005	0.053404	17.212553	0.366007	0							0.039083	-0.030868
0.014816	-0.00819	0.054394	17.210987	0.370953	0							0.039578	-0.030859
0.01531	-0.009501	0.055383	17.209532	0.3759	0							0.040073	-0.030851
0.015805	-0.012482	0.056372	17.208126	0.380846	0							0.040567	-0.030842
0.0163	-0.01123	0.057362	17.206596	0.385793	0							0.041062	-0.030834
0.016795	-0.008477	0.058351	17.205051	0.390739	0							0.041557	-0.030825
0.017289	-0.009103	0.059341	17.203362	0.395686	0							0.042052	-0.030817
0.017784	-0.009879	0.06033	17.201777	0.400632	0							0.042546	-0.030808
0.018279	-0.010451	0.06132	17.200111	0.405579	0							0.043041	-0.0308
0.018774	-0.009649	0.062309	17.198528	0.410525	0							0.043536	-0.030791
0.019268	-0.007897	0.063299	17.196924	0.415471	0							0.04403	-0.030783
0.019763	-0.00925	0.064288	17.195284	0.420418	0							0.044525	-0.030774
0.020258	-0.009472	0.065277	17.193697	0.425364	0							0.04502	-0.030765
0.020752	-0.006871	0.066267	17.192038	0.430311	0							0.045515	-0.030755
0.021247	-0.009091	0.067256	17.190422	0.435257	0							0.046009	-0.030746
0.021742	-0.014182	0.068246	17.188744	0.440204	0							0.046504	-0.030737
0.022237	-0.014103	0.069235	17.186964	0.44515	0							0.046999	-0.030727
0.022731	-0.01349	0.070225	17.185263	0.450097	0							0.047494	-0.030718
