Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024766	0	-0.024766	17.299835	-0.024766	0	-0.000031	""	-0.024766	"Method Settings"	-0.000413	"1.A.1"	0	-0.021823
-0.024271	0.097628	-0.023776	17.300478	-0.01981	0			-0.024668	"Equilibration"	0.100429	"Waste(Frac)"	0.000495	-0.021807
-0.023776	0.099122	-0.022787	17.300478	-0.014854	0			-0.005401	"Sample Application"	0.108397	"1.A.2"	0.000989	-0.021791
-0.023282	0.104596	-0.021798	17.300671	-0.009899	0			0.100926	"Elution"	0.308411	"1.A.3"	0.001484	-0.021775
-0.022787	0.102015	-0.020808	17.301207	-0.004943	0					0.508488	"1.A.4"	0.001979	-0.021758
-0.022292	0.102356	-0.019819	17.301903	0.000013	0					0.7088	"1.A.5"	0.002473	-0.021742
-0.021798	0.095075	-0.018829	17.303446	0.004969	0					0.908359	"1.A.6"	0.002968	-0.021726
-0.021303	0.093714	-0.01784	17.305866	0.009924	0					1.108397	"1.A.7"	0.003463	-0.02171
-0.020808	0.094613	-0.016851	17.305653	0.01488	0					1.308455	"1.A.8"	0.003958	-0.021693
-0.020313	0.095533	-0.015861	17.305714	0.019836	0					1.50879	"1.A.9"	0.004452	-0.021677
-0.019819	0.094632	-0.014872	17.306046	0.024792	0					1.708845	"1.A.10"	0.004947	-0.021661
-0.019324	0.094986	-0.013882	17.306786	0.029747	0					1.908888	"1.A.11"	0.005442	-0.021644
-0.018829	0.093649	-0.012893	17.307665	0.034703	0					2.108941	"1.A.12"	0.005936	-0.021628
-0.018335	0.097102	-0.011904	17.308043	0.039659	0					2.308782	"1.B.1"	0.006431	-0.021611
-0.01784	0.10048	-0.010914	17.307617	0.044615	0					2.50883	"1.B.2"	0.006926	-0.021594
-0.017345	0.098479	-0.009925	17.306599	0.04957	0					2.708892	"1.B.3"	0.00742	-0.021578
-0.016851	0.097843	-0.008935	17.305132	0.054526	0					2.908947	"1.B.4"	0.007915	-0.021561
-0.016356	0.102259	-0.007946	17.303345	0.059482	0					3.046313	"Waste(Frac)"	0.00841	-0.021544
-0.015861	0.105747	-0.006957	17.301487	0.064437	0					3.046808	"Waste(Frac)"	0.008905	-0.021528
-0.015366	0.104069	-0.005967	17.299675	0.069393	0							0.009399	-0.021511
-0.014872	0.100145	-0.004978	17.297911	0.074349	0							0.009894	-0.021494
-0.014377	0.097848	-0.003988	17.296303	0.079305	0							0.010389	-0.021477
-0.013882	0.095535	-0.002999	17.294996	0.08426	0							0.010883	-0.02146
-0.013388	0.090031	-0.00201	17.29394	0.089216	0							0.011378	-0.021443
-0.012893	0.08683	-0.00102	17.293015	0.094172	0							0.011873	-0.021426
-0.012398	0.088263	-0.000031	17.291208	0.099128	0							0.012367	-0.021409
-0.011904	0.085715	0.000959	17.29307	0.104083	0							0.012862	-0.021392
-0.011409	0.081167	0.001948	17.293659	0.109039	0							0.013357	-0.021375
-0.010914	0.079231	0.002937	17.294266	0.113995	0							0.013852	-0.021358
-0.010419	0.079371	0.003927	17.294809	0.11895	0							0.014346	-0.021341
-0.009925	0.079919	0.004916	17.295397	0.123906	0							0.014841	-0.021324
-0.00943	0.084108	0.005906	17.295937	0.128862	0							0.015336	-0.021308
-0.008935	0.083347	0.006895	17.296459	0.133818	0							0.01583	-0.021291
-0.008441	0.087211	0.007884	17.296951	0.138773	0							0.016325	-0.021275
-0.007946	0.091615	0.008874	17.297529	0.143729	0							0.01682	-0.021259
-0.007451	0.092041	0.009863	17.298199	0.148685	0							0.017314	-0.021243
-0.006957	0.09103	0.010852	17.298828	0.153641	0							0.017809	-0.021226
-0.006462	0.011659	0.011842	17.299517	0.158596	0							0.018304	-0.02121
-0.005967	0.002479	0.012831	17.300236	0.163552	0							0.018798	-0.021194
-0.005473	0.000409	0.013821	17.300919	0.168508	0							0.019293	-0.021178
-0.004978	0.001181	0.01481	17.301529	0.173464	0							0.019788	-0.021161
-0.004483	-0.001818	0.015799	17.302217	0.178419	0							0.020283	-0.021144
-0.003988	0.002333	0.016789	17.303049	0.183375	0							0.020777	-0.021126
-0.003494	-0.000011	0.017778	17.303877	0.188331	0							0.021272	-0.021108
-0.002999	-0.002567	0.018768	17.304613	0.193286	0							0.021767	-0.021091
-0.002504	-0.003195	0.019757	17.30518	0.198242	0							0.022261	-0.021073
-0.00201	-0.001386	0.020746	17.305326	0.203198	0							0.022756	-0.021055
-0.001515	-0.002934	0.021736	17.305077	0.208154	0							0.023251	-0.021038
-0.00102	-0.004351	0.022725	17.304522	0.213109	0							0.023745	-0.02102
-0.000526	-0.00649	0.023715	17.303658	0.218065	0							0.02424	-0.021002
-0.000031	0.005824	0.024704	17.302614	0.223021	0							0.024735	-0.020984
0.000464	0.013896	0.025693	17.301466	0.227977	0							0.02523	-0.020969
0.000959	0.015618	0.026683	17.300133	0.232932	0							0.025724	-0.020954
0.001453	0.014467	0.027672	17.298702	0.237888	0							0.026219	-0.020939
0.001948	0.012161	0.028662	17.297314	0.242844	0							0.026714	-0.020924
0.002443	0.008864	0.029651	17.296059	0.247799	0							0.027208	-0.020909
0.002937	0.009214	0.03064	17.294733	0.252755	0							0.027703	-0.020894
0.003432	0.003193	0.03163	17.293531	0.257711	0							0.028198	-0.020879
0.003927	0.00015	0.032619	17.292198	0.262667	0							0.028692	-0.020864
0.004421	0.001322	0.033609	17.29147	0.267622	0							0.029187	-0.020849
0.004916	-0.004948	0.034598	17.290842	0.272578	0							0.029682	-0.020834
0.005411	-0.003722	0.035587	17.290241	0.277534	0							0.030177	-0.020816
0.005906	-0.003913	0.036577	17.289749	0.28249	0							0.030671	-0.020799
0.0064	-0.000603	0.037566	17.289297	0.287445	0							0.031166	-0.020781
0.006895	0.002085	0.038556	17.288933	0.292401	0							0.031661	-0.020764
0.00739	0.00468	0.039545	17.28862	0.297357	0							0.032155	-0.020747
0.007884	0.005546	0.040534	17.288311	0.302312	0							0.03265	-0.020729
0.008379	0.008447	0.041524	17.288019	0.307268	0							0.033145	-0.020712
0.008874	0.008641	0.042513	17.287802	0.312224	0							0.033639	-0.020694
0.009368	0.005744	0.043502	17.287584	0.31718	0							0.034134	-0.020677
0.009863	0.008448	0.044492	17.287422	0.322135	0							0.034629	-0.02066
0.010358	0.008848	0.045481	17.287237	0.327091	0							0.035123	-0.020642
0.010852	0.009726	0.046471	17.28701	0.332047	0							0.035618	-0.020624
0.011347	0.006898	0.04746	17.286728	0.337003	0							0.036113	-0.020606
0.011842	0.005228	0.048449	17.286415	0.341958	0							0.036608	-0.020589
0.012337	0.006468	0.049439	17.285988	0.346914	0							0.037102	-0.020571
0.012831	0.007964	0.050428	17.285599	0.35187	0							0.037597	-0.020553
0.013326	0.007313	0.051418	17.28499	0.356826	0							0.038092	-0.020535
0.013821	0.003779	0.052407	17.284391	0.361781	0							0.038586	-0.020518
0.014315	0.002709	0.053396	17.283802	0.366737	0							0.039081	-0.0205
0.01481	0.001947	0.054386	17.283165	0.371693	0							0.039576	-0.020482
0.015305	0.003141	0.055375	17.282452	0.376648	0							0.04007	-0.020466
0.015799	0.005411	0.056365	17.281752	0.381604	0							0.040565	-0.02045
0.016294	0.005479	0.057354	17.280952	0.38656	0							0.04106	-0.020434
0.016789	0.005582	0.058343	17.280014	0.391516	0							0.041555	-0.020418
0.017284	0.002916	0.059333	17.279129	0.396471	0							0.042049	-0.020402
0.017778	-0.002816	0.060322	17.278208	0.401427	0							0.042544	-0.020386
0.018273	-0.006522	0.061312	17.277248	0.406383	0							0.043039	-0.02037
0.018768	-0.004319	0.062301	17.276192	0.411339	0							0.043533	-0.020354
0.019262	-0.00041	0.06329	17.275085	0.416294	0							0.044028	-0.020338
0.019757	0.001063	0.06428	17.273937	0.42125	0							0.044523	-0.020322
0.020252	0.000602	0.065269	17.272875	0.426206	0							0.045017	-0.020306
0.020746	-0.001247	0.066259	17.271688	0.431161	0							0.045512	-0.02029
0.021241	-0.001901	0.067248	17.270409	0.436117	0							0.046007	-0.020274
0.021736	-0.001115	0.068237	17.269129	0.441073	0							0.046502	-0.020258
0.022231	0.001849	0.069227	17.267839	0.446029	0							0.046996	-0.020242
0.022725	0.007139	0.070216	17.266531	0.450984	0							0.047491	-0.020226
0.02322	0.010014	0.071206	17.265213	0.45594	0							0.047986	-0.02021
