Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
-0.024673	-0.028279	-0.024673	17.242741	-0.024673	0	0.000063	""	-0.024673	"Method Settings"	-0.000417	"1.A.1"	0	-0.024617
-0.024178	0.013583	-0.023683	17.244476	-0.019724	0			-0.024582	"Equilibration"	0.10067	"Waste(Frac)"	0.000495	-0.024617
-0.023684	0.016685	-0.022694	17.244457	-0.014775	0			-0.005382	"Sample Application"	0.108636	"1.A.2"	0.000989	-0.024617
-0.023189	0.017639	-0.021704	17.244667	-0.009827	0			0.101165	"Elution"	0.308666	"1.A.3"	0.001484	-0.024617
-0.022694	0.019337	-0.020715	17.245039	-0.004878	0					0.508734	"1.A.4"	0.001979	-0.024617
-0.022199	0.014744	-0.019725	17.245033	0.000071	0					0.708769	"1.A.5"	0.002474	-0.024617
-0.021705	0.010826	-0.018735	17.244434	0.00502	0					0.909097	"1.A.6"	0.002968	-0.024617
-0.02121	0.010713	-0.017746	17.24531	0.009968	0					1.109138	"1.A.7"	0.003463	-0.024617
-0.020715	0.011342	-0.016756	17.24493	0.014917	0					1.30872	"1.A.8"	0.003958	-0.024617
-0.02022	0.004833	-0.015767	17.244801	0.019866	0					1.508774	"1.A.9"	0.004452	-0.024617
-0.019726	0.004497	-0.014777	17.24509	0.024815	0					1.709086	"1.A.10"	0.004947	-0.024617
-0.019231	0.003636	-0.013787	17.245771	0.029763	0					1.909128	"1.A.11"	0.005442	-0.024616
-0.018736	0.004241	-0.012798	17.246719	0.034712	0					2.109185	"1.A.12"	0.005937	-0.024614
-0.018242	0.012919	-0.011808	17.247028	0.039661	0					2.309251	"1.B.1"	0.006431	-0.024612
-0.017747	0.022553	-0.010819	17.246441	0.04461	0					2.509062	"1.B.2"	0.006926	-0.024611
-0.017252	0.025474	-0.009829	17.245026	0.049559	0					2.709133	"1.B.3"	0.007421	-0.024609
-0.016757	0.021724	-0.008839	17.243189	0.054507	0					2.909174	"1.B.4"	0.007916	-0.024607
-0.016263	0.020042	-0.00785	17.240986	0.059456	0					3.046551	"Waste(Frac)"	0.00841	-0.024606
-0.015768	0.022894	-0.00686	17.238525	0.064405	0					3.047046	"Waste(Frac)"	0.008905	-0.024604
-0.015273	0.018936	-0.005871	17.236092	0.069354	0							0.0094	-0.024602
-0.014779	0.017524	-0.004881	17.233665	0.074302	0							0.009894	-0.0246
-0.014284	0.014318	-0.003891	17.23144	0.079251	0							0.010389	-0.024593
-0.013789	0.012377	-0.002902	17.229471	0.0842	0							0.010884	-0.024586
-0.013294	0.011876	-0.001912	17.227913	0.089149	0							0.011379	-0.024579
-0.0128	0.009194	-0.000923	17.22649	0.094097	0							0.011873	-0.024572
-0.012305	0.009997	0.000067	17.220165	0.099046	0							0.012368	-0.024565
-0.01181	0.012368	0.001057	17.221216	0.103995	0							0.012863	-0.024558
-0.011315	0.012759	0.002046	17.221903	0.108944	0							0.013357	-0.024551
-0.010821	0.011444	0.003036	17.222536	0.113892	0							0.013852	-0.024544
-0.010326	0.014953	0.004025	17.223324	0.118841	0							0.014347	-0.024537
-0.009831	0.01586	0.005015	17.224203	0.12379	0							0.014842	-0.02453
-0.009337	0.021858	0.006005	17.225399	0.128739	0							0.015336	-0.024517
-0.008842	0.022442	0.006994	17.226843	0.133688	0							0.015831	-0.024504
-0.008347	0.023493	0.007984	17.22818	0.138636	0							0.016326	-0.02449
-0.007852	0.025348	0.008973	17.228838	0.143585	0							0.01682	-0.024477
-0.007358	0.020988	0.009963	17.228849	0.148534	0							0.017315	-0.024464
-0.006863	0.023326	0.010953	17.228432	0.153483	0							0.01781	-0.024451
-0.006368	0.000024	0.011942	17.227594	0.158431	0							0.018305	-0.024437
-0.005874	0.001413	0.012932	17.226408	0.16338	0							0.018799	-0.024424
-0.005379	-0.000011	0.013921	17.225021	0.168329	0							0.019294	-0.024411
-0.004884	-0.002046	0.014911	17.223562	0.173278	0							0.019789	-0.024397
-0.004389	-0.00019	0.015901	17.222181	0.178226	0							0.020284	-0.024378
-0.003895	-0.000097	0.01689	17.220739	0.183175	0							0.020778	-0.024358
-0.0034	-0.004352	0.01788	17.219339	0.188124	0							0.021273	-0.024338
-0.002905	-0.001506	0.018869	17.218161	0.193073	0							0.021768	-0.024319
-0.002411	0.001695	0.019859	17.217041	0.198021	0							0.022262	-0.024299
-0.001916	-0.002294	0.020849	17.216038	0.20297	0							0.022757	-0.024279
-0.001421	0.004476	0.021838	17.215099	0.207919	0							0.023252	-0.024259
-0.000926	0.00245	0.022828	17.214231	0.212868	0							0.023747	-0.02424
-0.000432	0.000936	0.023817	17.213474	0.217817	0							0.024241	-0.02422
0.000063	-0.00221	0.024807	17.212765	0.222765	0							0.024736	-0.0242
0.000558	-0.000285	0.025797	17.212114	0.227714	0							0.025231	-0.024174
0.001053	-0.005745	0.026786	17.211414	0.232663	0							0.025725	-0.024148
0.001547	-0.005706	0.027776	17.210686	0.237612	0							0.02622	-0.024121
0.002042	-0.007933	0.028765	17.209997	0.24256	0							0.026715	-0.024095
0.002537	-0.005063	0.029755	17.209341	0.247509	0							0.02721	-0.024068
0.003031	-0.004425	0.030745	17.208681	0.252458	0							0.027704	-0.024042
0.003526	-0.010013	0.031734	17.208044	0.257407	0							0.028199	-0.024016
0.004021	-0.014489	0.032724	17.207417	0.262355	0							0.028694	-0.023989
0.004516	-0.019468	0.033713	17.206751	0.267304	0							0.029189	-0.023963
0.00501	-0.020548	0.034703	17.205961	0.272253	0							0.029683	-0.023937
0.005505	-0.01774	0.035693	17.20509	0.277202	0							0.030178	-0.023903
0.006	-0.015296	0.036682	17.204231	0.28215	0							0.030673	-0.02387
0.006494	-0.014388	0.037672	17.203321	0.287099	0							0.031167	-0.023837
0.006989	-0.014188	0.038661	17.202353	0.292048	0							0.031662	-0.023804
0.007484	-0.014063	0.039651	17.201294	0.296997	0							0.032157	-0.023771
0.007979	-0.013125	0.040641	17.200129	0.301946	0							0.032652	-0.023738
0.008473	-0.011882	0.04163	17.198868	0.306894	0							0.033146	-0.023704
0.008968	-0.009597	0.04262	17.197565	0.311843	0							0.033641	-0.023671
0.009463	-0.003367	0.043609	17.19627	0.316792	0							0.034136	-0.023638
0.009957	0.002062	0.044599	17.19488	0.321741	0							0.03463	-0.023605
0.010452	0.002308	0.045589	17.193436	0.326689	0							0.035125	-0.02356
0.010947	0.00047	0.046578	17.192019	0.331638	0							0.03562	-0.023516
0.011442	0.000271	0.047568	17.190498	0.336587	0							0.036115	-0.023472
0.011936	0.002524	0.048557	17.188854	0.341536	0							0.036609	-0.023427
0.012431	0.004001	0.049547	17.187101	0.346484	0							0.037104	-0.023383
0.012926	0.002504	0.050537	17.185358	0.351433	0							0.037599	-0.023338
0.013421	0.000737	0.051526	17.183567	0.356382	0							0.038093	-0.023294
0.013915	0.001273	0.052516	17.181753	0.361331	0							0.038588	-0.023249
0.01441	0.000518	0.053505	17.179867	0.366279	0							0.039083	-0.023205
0.014905	-0.002243	0.054495	17.177921	0.371228	0							0.039578	-0.02316
0.015399	-0.001907	0.055485	17.175903	0.376177	0							0.040072	-0.023102
0.015894	-0.001065	0.056474	17.173876	0.381126	0							0.040567	-0.023043
0.016389	-0.0033	0.057464	17.171787	0.386075	0							0.041062	-0.022984
0.016884	-0.009252	0.058453	17.169828	0.391023	0							0.041557	-0.022925
0.017378	-0.012633	0.059443	17.167891	0.395972	0							0.042051	-0.022867
0.017873	-0.013444	0.060433	17.165857	0.400921	0							0.042546	-0.022808
0.018368	-0.011245	0.061422	17.163834	0.40587	0							0.043041	-0.022749
0.018862	-0.013238	0.062412	17.161835	0.410818	0							0.043535	-0.02269
0.019357	-0.016409	0.063401	17.159765	0.415767	0							0.04403	-0.022632
0.019852	-0.016317	0.064391	17.157784	0.420716	0							0.044525	-0.022573
0.020347	-0.018852	0.065381	17.1558	0.425665	0							0.04502	-0.022494
0.020841	-0.018702	0.06637	17.15373	0.430613	0							0.045514	-0.022415
0.021336	-0.018131	0.06736	17.151644	0.435562	0							0.046009	-0.022335
0.021831	-0.012895	0.068349	17.149618	0.440511	0							0.046504	-0.022256
0.022325	-0.012489	0.069339	17.147615	0.44546	0							0.046998	-0.022177
0.02282	-0.010085	0.070329	17.145653	0.450408	0							0.047493	-0.022098
