C;;164714;;;;;;;;;;
D;;85353;;;;;;;;;;
E;;37663;;;;;;;;;;
F;;27495;;;;;;;;;;
G;;3081;;;;;;;;;;
H;;-245;;;;;;;;;;

Cycle 82 (6 min 45 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;157739;;;;;;;;;;
B;;181766;;;;;;;;;;
C;;162055;;;;;;;;;;
D;;85823;;;;;;;;;;
E;;38201;;;;;;;;;;
F;;26533;;;;;;;;;;
G;;2388;;;;;;;;;;
H;;-32;;;;;;;;;;

Cycle 81 (6 min 40 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;155167;;;;;;;;;;
B;;182411;;;;;;;;;;
C;;160654;;;;;;;;;;
D;;85034;;;;;;;;;;
E;;37539;;;;;;;;;;
F;;27131;;;;;;;;;;
G;;2620;;;;;;;;;;
H;;-149;;;;;;;;;;

Cycle 80 (6 min 35 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;155661;;;;;;;;;;
B;;178893;;;;;;;;;;
C;;159536;;;;;;;;;;
D;;87051;;;;;;;;;;
E;;38547;;;;;;;;;;
F;;27811;;;;;;;;;;
G;;3133;;;;;;;;;;
H;;107;;;;;;;;;;

Cycle 79 (6 min 30 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;153071;;;;;;;;;;
B;;176102;;;;;;;;;;
C;;161475;;;;;;;;;;
D;;88491;;;;;;;;;;
E;;36355;;;;;;;;;;
F;;29141;;;;;;;;;;
G;;2806;;;;;;;;;;
H;;365;;;;;;;;;;

Cycle 78 (6 min 25 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;149571;;;;;;;;;;
B;;174591;;;;;;;;;;
C;;160828;;;;;;;;;;
D;;90018;;;;;;;;;;
E;;36023;;;;;;;;;;
F;;30000;;;;;;;;;;
G;;2569;;;;;;;;;;
H;;88;;;;;;;;;;

Cycle 77 (6 min 20 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;151074;;;;;;;;;;
B;;175633;;;;;;;;;;
C;;165059;;;;;;;;;;
D;;89056;;;;;;;;;;
E;;36749;;;;;;;;;;
F;;31774;;;;;;;;;;
G;;2546;;;;;;;;;;
H;;154;;;;;;;;;;

Cycle 76 (6 min 15 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;150409;;;;;;;;;;
B;;176927;;;;;;;;;;
C;;165550;;;;;;;;;;
D;;88266;;;;;;;;;;
E;;35803;;;;;;;;;;
F;;30571;;;;;;;;;;
G;;2239;;;;;;;;;;
H;;-509;;;;;;;;;;

Cycle 75 (6 min 10 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;152830;;;;;;;;;;
B;;178027;;;;;;;;;;
C;;163719;;;;;;;;;;
D;;86199;;;;;;;;;;
E;;36475;;;;;;;;;;
F;;28546;;;;;;;;;;
G;;2134;;;;;;;;;;
H;;-727;;;;;;;;;;

Cycle 74 (6 min 5 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;152657;;;;;;;;;;
B;;183895;;;;;;;;;;
C;;165385;;;;;;;;;;
D;;86369;;;;;;;;;;
E;;38932;;;;;;;;;;
F;;28682;;;;;;;;;;
G;;3394;;;;;;;;;;
H;;295;;;;;;;;;;

Cycle 73 (6 min)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;153560;;;;;;;;;;
B;;183054;;;;;;;;;;
C;;162350;;;;;;;;;;
D;;83817;;;;;;;;;;
E;;38268;;;;;;;;;;
F;;27440;;;;;;;;;;
G;;3199;;;;;;;;;;
H;;85;;;;;;;;;;

Cycle 72 (5 min 55 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;152728;;;;;;;;;;
B;;179484;;;;;;;;;;
C;;160221;;;;;;;;;;
D;;83416;;;;;;;;;;
E;;38391;;;;;;;;;;
F;;28278;;;;;;;;;;
G;;2989;;;;;;;;;;
H;;-311;;;;;;;;;;

Cycle 71 (5 min 50 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;150967;;;;;;;;;;
B;;177966;;;;;;;;;;
C;;159394;;;;;;;;;;
D;;84360;;;;;;;;;;
E;;37684;;;;;;;;;;
F;;29437;;;;;;;;;;
G;;2998;;;;;;;;;;
H;;-68;;;;;;;;;;

Cycle 70 (5 min 45 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;147056;;;;;;;;;;
B;;177864;;;;;;;;;;
C;;161987;;;;;;;;;;
D;;85544;;;;;;;;;;
E;;38540;;;;;;;;;;
F;;29821;;;;;;;;;;
G;;3273;;;;;;;;;;
H;;8;;;;;;;;;;

Cycle 69 (5 min 40 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;146653;;;;;;;;;;
B;;174635;;;;;;;;;;
C;;157944;;;;;;;;;;
D;;87490;;;;;;;;;;
E;;38333;;;;;;;;;;
F;;31943;;;;;;;;;;
G;;2733;;;;;;;;;;
H;;132;;;;;;;;;;

Cycle 68 (5 min 35 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;143401;;;;;;;;;;
B;;175319;;;;;;;;;;
C;;163900;;;;;;;;;;
D;;86348;;;;;;;;;;
E;;36797;;;;;;;;;;
F;;30951;;;;;;;;;;
G;;2485;;;;;;;;;;
H;;-509;;;;;;;;;;

Cycle 67 (5 min 30 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;142132;;;;;;;;;;
B;;175037;;;;;;;;;;
C;;162556;;;;;;;;;;
D;;87511;;;;;;;;;;
E;;37589;;;;;;;;;;
F;;30535;;;;;;;;;;
G;;1883;;;;;;;;;;
H;;-271;;;;;;;;;;

Cycle 66 (5 min 25 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;144670;;;;;;;;;;
B;;177015;;;;;;;;;;
C;;161880;;;;;;;;;;
D;;84856;;;;;;;;;;
E;;39525;;;;;;;;;;
F;;30680;;;;;;;;;;
G;;2565;;;;;;;;;;
H;;-359;;;;;;;;;;

Cycle 65 (5 min 20 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;147926;;;;;;;;;;
B;;177526;;;;;;;;;;
C;;162089;;;;;;;;;;
D;;85311;;;;;;;;;;
E;;39191;;;;;;;;;;
F;;31708;;;;;;;;;;
G;;2976;;;;;;;;;;
H;;-80;;;;;;;;;;

Cycle 64 (5 min 15 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;143867;;;;;;;;;;
B;;173482;;;;;;;;;;
C;;160450;;;;;;;;;;
D;;85867;;;;;;;;;;
E;;37371;;;;;;;;;;
F;;33068;;;;;;;;;;
G;;2830;;;;;;;;;;
H;;-317;;;;;;;;;;

Cycle 63 (5 min 10 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;141355;;;;;;;;;;
B;;172340;;;;;;;;;;
C;;161062;;;;;;;;;;
D;;89310;;;;;;;;;;
E;;37841;;;;;;;;;;
F;;33927;;;;;;;;;;
G;;2063;;;;;;;;;;
H;;-66;;;;;;;;;;

Cycle 62 (5 min 5 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;139334;;;;;;;;;;
B;;170382;;;;;;;;;;
C;;164609;;;;;;;;;;
D;;88068;;;;;;;;;;
E;;36692;;;;;;;;;;
F;;35589;;;;;;;;;;
G;;2503;;;;;;;;;;
H;;-341;;;;;;;;;;

Cycle 61 (5 min)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;138769;;;;;;;;;;
B;;173704;;;;;;;;;;
C;;164325;;;;;;;;;;
D;;89372;;;;;;;;;;
E;;36239;;;;;;;;;;
F;;35483;;;;;;;;;;
G;;2421;;;;;;;;;;
H;;33;;;;;;;;;;

Cycle 60 (4 min 55 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;138090;;;;;;;;;;
B;;175863;;;;;;;;;;
C;;167817;;;;;;;;;;
D;;87410;;;;;;;;;;
E;;37312;;;;;;;;;;
F;;38338;;;;;;;;;;
G;;3536;;;;;;;;;;
H;;509;;;;;;;;;;

Cycle 59 (4 min 50 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;136786;;;;;;;;;;
B;;174712;;;;;;;;;;
C;;165502;;;;;;;;;;
D;;85606;;;;;;;;;;
E;;38077;;;;;;;;;;
F;;38648;;;;;;;;;;
G;;2429;;;;;;;;;;
H;;-164;;;;;;;;;;

Cycle 58 (4 min 45 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;136948;;;;;;;;;;
B;;174088;;;;;;;;;;
C;;165406;;;;;;;;;;
D;;87976;;;;;;;;;;
E;;37350;;;;;;;;;;
F;;37091;;;;;;;;;;
G;;2871;;;;;;;;;;
H;;492;;;;;;;;;;

Cycle 57 (4 min 40 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;136546;;;;;;;;;;
B;;171615;;;;;;;;;;
C;;163786;;;;;;;;;;
D;;87324;;;;;;;;;;
E;;39030;;;;;;;;;;
F;;38597;;;;;;;;;;
G;;2978;;;;;;;;;;
H;;519;;;;;;;;;;

Cycle 56 (4 min 35 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;135052;;;;;;;;;;
B;;170118;;;;;;;;;;
C;;162698;;;;;;;;;;
D;;86746;;;;;;;;;;
E;;37076;;;;;;;;;;
F;;39384;;;;;;;;;;
G;;2278;;;;;;;;;;
H;;-882;;;;;;;;;;

Cycle 55 (4 min 30 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;132764;;;;;;;;;;
B;;167553;;;;;;;;;;
C;;163191;;;;;;;;;;
D;;87966;;;;;;;;;;
E;;37192;;;;;;;;;;
F;;43704;;;;;;;;;;
G;;2447;;;;;;;;;;
H;;-553;;;;;;;;;;

Cycle 54 (4 min 25 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;130418;;;;;;;;;;
B;;171078;;;;;;;;;;
C;;162726;;;;;;;;;;
D;;87724;;;;;;;;;;
E;;37172;;;;;;;;;;
F;;42397;;;;;;;;;;
G;;2478;;;;;;;;;;
H;;232;;;;;;;;;;

Cycle 53 (4 min 20 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;132057;;;;;;;;;;
B;;170349;;;;;;;;;;
C;;163705;;;;;;;;;;
D;;88663;;;;;;;;;;
E;;37446;;;;;;;;;;
F;;38061;;;;;;;;;;
G;;2314;;;;;;;;;;
H;;294;;;;;;;;;;

Cycle 52 (4 min 15 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;133267;;;;;;;;;;
B;;169541;;;;;;;;;;
C;;165557;;;;;;;;;;
D;;87372;;;;;;;;;;
E;;37429;;;;;;;;;;
F;;33545;;;;;;;;;;
G;;2896;;;;;;;;;;
H;;39;;;;;;;;;;

Cycle 51 (4 min 10 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;134987;;;;;;;;;;
B;;170140;;;;;;;;;;
C;;163493;;;;;;;;;;
D;;86832;;;;;;;;;;
E;;37073;;;;;;;;;;
F;;31635;;;;;;;;;;
G;;2720;;;;;;;;;;
H;;-414;;;;;;;;;;

Cycle 50 (4 min 5 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;132265;;;;;;;;;;
B;;168460;;;;;;;;;;
C;;164208;;;;;;;;;;
D;;88171;;;;;;;;;;
E;;37228;;;;;;;;;;
F;;31875;;;;;;;;;;
G;;3066;;;;;;;;;;
H;;198;;;;;;;;;;

Cycle 49 (4 min)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;131131;;;;;;;;;;
B;;167621;;;;;;;;;;
C;;165041;;;;;;;;;;
D;;89181;;;;;;;;;;
E;;37105;;;;;;;;;;
F;;34081;;;;;;;;;;
G;;2881;;;;;;;;;;
H;;-542;;;;;;;;;;

Cycle 48 (3 min 55 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;129739;;;;;;;;;;
B;;168080;;;;;;;;;;
C;;166588;;;;;;;;;;
D;;89153;;;;;;;;;;
E;;36983;;;;;;;;;;
F;;36311;;;;;;;;;;
G;;2837;;;;;;;;;;
H;;293;;;;;;;;;;

Cycle 47 (3 min 50 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;129003;;;;;;;;;;
B;;166275;;;;;;;;;;
C;;165856;;;;;;;;;;
D;;88017;;;;;;;;;;
E;;37781;;;;;;;;;;
F;;33233;;;;;;;;;;
G;;2208;;;;;;;;;;
H;;-302;;;;;;;;;;

Cycle 46 (3 min 45 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;129292;;;;;;;;;;
B;;167715;;;;;;;;;;
C;;164243;;;;;;;;;;
D;;86506;;;;;;;;;;
E;;38659;;;;;;;;;;
F;;30020;;;;;;;;;;
G;;3047;;;;;;;;;;
H;;848;;;;;;;;;;

Cycle 45 (3 min 40 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;127759;;;;;;;;;;
B;;166159;;;;;;;;;;
C;;163835;;;;;;;;;;
D;;86355;;;;;;;;;;
E;;39117;;;;;;;;;;
F;;24911;;;;;;;;;;
G;;2379;;;;;;;;;;
H;;-766;;;;;;;;;;

Cycle 44 (3 min 35 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;127301;;;;;;;;;;
B;;168061;;;;;;;;;;
C;;164380;;;;;;;;;;
D;;87079;;;;;;;;;;
E;;37824;;;;;;;;;;
F;;22974;;;;;;;;;;
G;;2708;;;;;;;;;;
H;;134;;;;;;;;;;

Cycle 43 (3 min 30 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;126999;;;;;;;;;;
B;;165541;;;;;;;;;;
C;;162465;;;;;;;;;;
D;;87211;;;;;;;;;;
E;;37427;;;;;;;;;;
F;;20338;;;;;;;;;;
G;;2348;;;;;;;;;;
H;;-753;;;;;;;;;;

Cycle 42 (3 min 25 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;125968;;;;;;;;;;
B;;166572;;;;;;;;;;
C;;163263;;;;;;;;;;
D;;88263;;;;;;;;;;
E;;38527;;;;;;;;;;
F;;20621;;;;;;;;;;
G;;3100;;;;;;;;;;
H;;-66;;;;;;;;;;

Cycle 41 (3 min 20 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;123970;;;;;;;;;;
B;;167163;;;;;;;;;;
C;;166867;;;;;;;;;;
D;;85826;;;;;;;;;;
E;;38260;;;;;;;;;;
F;;20909;;;;;;;;;;
G;;2653;;;;;;;;;;
H;;107;;;;;;;;;;

Cycle 40 (3 min 15 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;122980;;;;;;;;;;
B;;164612;;;;;;;;;;
C;;164435;;;;;;;;;;
D;;85960;;;;;;;;;;
E;;38374;;;;;;;;;;
F;;21610;;;;;;;;;;
G;;2683;;;;;;;;;;
H;;104;;;;;;;;;;

Cycle 39 (3 min 10 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;120922;;;;;;;;;;
B;;165506;;;;;;;;;;
C;;164743;;;;;;;;;;
D;;88011;;;;;;;;;;
E;;37749;;;;;;;;;;
F;;23523;;;;;;;;;;
G;;2142;;;;;;;;;;
H;;6;;;;;;;;;;

Cycle 38 (3 min 5 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;119820;;;;;;;;;;
B;;161801;;;;;;;;;;
C;;167080;;;;;;;;;;
D;;87715;;;;;;;;;;
E;;38195;;;;;;;;;;
F;;24765;;;;;;;;;;
G;;3382;;;;;;;;;;
H;;130;;;;;;;;;;

Cycle 37 (3 min)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;117270;;;;;;;;;;
B;;161842;;;;;;;;;;
C;;163498;;;;;;;;;;
D;;88326;;;;;;;;;;
E;;38533;;;;;;;;;;
F;;22220;;;;;;;;;;
G;;3378;;;;;;;;;;
H;;-476;;;;;;;;;;

Cycle 36 (2 min 55 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;114194;;;;;;;;;;
B;;162542;;;;;;;;;;
C;;166638;;;;;;;;;;
D;;88780;;;;;;;;;;
E;;39222;;;;;;;;;;
F;;20013;;;;;;;;;;
G;;2822;;;;;;;;;;
H;;542;;;;;;;;;;

Cycle 35 (2 min 50 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;115795;;;;;;;;;;
B;;159539;;;;;;;;;;
C;;164845;;;;;;;;;;
D;;88812;;;;;;;;;;
E;;38990;;;;;;;;;;
F;;18655;;;;;;;;;;
G;;2679;;;;;;;;;;
H;;295;;;;;;;;;;

Cycle 34 (2 min 45 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;111774;;;;;;;;;;
B;;159843;;;;;;;;;;
C;;164781;;;;;;;;;;
D;;87082;;;;;;;;;;
E;;38661;;;;;;;;;;
F;;17144;;;;;;;;;;
G;;3284;;;;;;;;;;
H;;-149;;;;;;;;;;

Cycle 33 (2 min 40 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;110105;;;;;;;;;;
B;;160177;;;;;;;;;;
C;;164340;;;;;;;;;;
D;;88821;;;;;;;;;;
E;;39134;;;;;;;;;;
F;;16668;;;;;;;;;;
G;;2834;;;;;;;;;;
H;;-92;;;;;;;;;;

Cycle 32 (2 min 35 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;107569;;;;;;;;;;
B;;158486;;;;;;;;;;
C;;165952;;;;;;;;;;
D;;88720;;;;;;;;;;
E;;38223;;;;;;;;;;
F;;17145;;;;;;;;;;
G;;2583;;;;;;;;;;
H;;-316;;;;;;;;;;

Cycle 31 (2 min 30 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;107031;;;;;;;;;;
B;;157962;;;;;;;;;;
C;;165604;;;;;;;;;;
D;;88732;;;;;;;;;;
E;;38204;;;;;;;;;;
F;;18683;;;;;;;;;;
G;;3004;;;;;;;;;;
H;;438;;;;;;;;;;

Cycle 30 (2 min 25 s)
Blank corrected based on Raw Data (360-15/460-20)

;1;2;3;4;5;6;7;8;9;10;11;12;
A;;106114;;;;;;;;;;
B;;158119;;;;;;;;;;
C;;166548;;;;;;;;;;
D;;88359;;;;;;;;;;
E;;37971;;;;;;;;;;
F;;18908;;;;;;;;;;
G;;2195;;;;;;;;;;
H;;-872;;;;;;;;;;

Cycle 29 (2 min 20 s)
Blank corrected based on Raw Data (360-15/460-20)

