       -,        -,        -,        -,        -,        -,        -,        -,   126393,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    65491,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    96706,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    68683,   124041,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    44882,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    31964,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    23546,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31631

       -,        -,        -,        -,        -,        -,        -,        -,   129611,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    61341,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    97364,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    67885,   124841,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    44606,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    32591,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    23689,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31820

       -,        -,        -,        -,        -,        -,        -,        -,   129680,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    62017,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    98724,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    68593,   122547,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    45381,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    31777,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    23306,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31984

       -,        -,        -,        -,        -,        -,        -,        -,   134334,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    61954,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   100204,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    69886,   126323,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    45974,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    33121,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24431,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    30798

       -,        -,        -,        -,        -,        -,        -,        -,   131885,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    63259,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   101828,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    71434,   124857,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    46350,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    32644,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    23778,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31463

       -,        -,        -,        -,        -,        -,        -,        -,   137273,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    63192,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   102170,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    71133,   125134,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47846,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    32328,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24079,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31663

       -,        -,        -,        -,        -,        -,        -,        -,   139202,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    63736,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   103229,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    71296,   125104,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47498,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    33363,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    23919,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31774

       -,        -,        -,        -,        -,        -,        -,        -,   140124,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    63771,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   105560,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    73476,   125063,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47861,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    33577,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24459,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31833

       -,        -,        -,        -,        -,        -,        -,        -,   140445,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    65200,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   106356,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    73488,   125283,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47716,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    34197,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24949,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31393

       -,        -,        -,        -,        -,        -,        -,        -,   143103,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    64410,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   105898,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    74167,   127418,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47819,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    33931,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24471,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31352

       -,        -,        -,        -,        -,        -,        -,        -,   143067,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    64397,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   110610,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    74399,   125694,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    49479,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    34547,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    25261,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    32108

       -,        -,        -,        -,        -,        -,        -,        -,   144861,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    63169,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   108552,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    74351,   126363,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    47561,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    34651,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    24873,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31652

       -,        -,        -,        -,        -,        -,        -,        -,   143928,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    65635,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,   110290,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    75666,   126686,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    49130,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    33817,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,    25437,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,    31920

       -,        -,        -,        -,        -,        -,        -,        -,   145428,        -,        -,        -
