  124994,   157061,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  110193,   149168,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   92728,   116555,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   67770,    82482,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   49531,    53865,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   31767,    34677,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   23872,    23414,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   19195,    20047,        -,        -,        -,        -,        -,        -,        -,        -,        -,     2495

  123162,   158853,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  108034,   151512,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   92866,   116780,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   68918,    82328,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   51053,    54211,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   31480,    35679,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   22883,    24909,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   20804,    19738,        -,        -,        -,        -,        -,        -,        -,        -,        -,     2824

  121837,   160542,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  109993,   151041,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   92589,   115899,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   67685,    81645,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   49999,    55288,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   32306,    35109,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   22710,    22604,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   21061,    20438,        -,        -,        -,        -,        -,        -,        -,        -,        -,     2721

  125046,   158013,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  109082,   149189,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   89891,   117632,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   67466,    79696,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   50722,    54998,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   31124,    34755,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   23112,    23160,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   20375,    20871,        -,        -,        -,        -,        -,        -,        -,        -,        -,     2650

  123959,   159285,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
  110126,   149416,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   91028,   115849,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   66025,    80608,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   47617,    54592,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
   32332,    34294,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -
