   56294,   215457,   117524,    85793,        -,        -,        -,        -,        -,        -,        -,        -
   50706,   219993,   126093,    80888,        -,        -,        -,        -,        -,        -,        -,        -
   45336,   180596,   116793,    69745,        -,        -,        -,        -,        -,        -,        -,        -
   37713,   116766,    79454,    53853,        -,        -,        -,        -,        -,        -,        -,        -
   34740,    84325,    62829,    43555,        -,        -,        -,        -,        -,        -,        -,        -
   31155,    59239,    46299,    36094,        -,        -,        -,        -,        -,        -,        -,        -
   35223,    44759,    36805,    33382,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      748

   56116,   219848,   127927,    89613,        -,        -,        -,        -,        -,        -,        -,        -
   50618,   222325,   136478,    85569,        -,        -,        -,        -,        -,        -,        -,        -
   44094,   190363,   122238,    73477,        -,        -,        -,        -,        -,        -,        -,        -
   38031,   124261,    83228,    54600,        -,        -,        -,        -,        -,        -,        -,        -
   34339,    86684,    64286,    45251,        -,        -,        -,        -,        -,        -,        -,        -
   31505,    60855,    47322,    37698,        -,        -,        -,        -,        -,        -,        -,        -
   37911,    45471,    36967,    34105,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      741

   56114,   228401,   130125,    93119,        -,        -,        -,        -,        -,        -,        -,        -
   50333,   229802,   143232,    90634,        -,        -,        -,        -,        -,        -,        -,        -
   43348,   198188,   128108,    76743,        -,        -,        -,        -,        -,        -,        -,        -
   38126,   129317,    87996,    57100,        -,        -,        -,        -,        -,        -,        -,        -
   34391,    88555,    65887,    46538,        -,        -,        -,        -,        -,        -,        -,        -
   30859,    60956,    47996,    37654,        -,        -,        -,        -,        -,        -,        -,        -
   36335,    45544,    37333,    33672,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      680

   56992,   236407,   134196,    94661,        -,        -,        -,        -,        -,        -,        -,        -
   50663,   233766,   148416,    94157,        -,        -,        -,        -,        -,        -,        -,        -
   43800,   204738,   132956,    79161,        -,        -,        -,        -,        -,        -,        -,        -
   37486,   132813,    91203,    59677,        -,        -,        -,        -,        -,        -,        -,        -
   33248,    90642,    67462,    47330,        -,        -,        -,        -,        -,        -,        -,        -
   30241,    64044,    48803,    38409,        -,        -,        -,        -,        -,        -,        -,        -
   36122,    44544,    38190,    35080,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      812

   55892,   244932,   137445,    98427,        -,        -,        -,        -,        -,        -,        -,        -
   51093,   244499,   154572,    97626,        -,        -,        -,        -,        -,        -,        -,        -
   43054,   209801,   137245,    83605,        -,        -,        -,        -,        -,        -,        -,        -
   38073,   134649,    94639,    61173,        -,        -,        -,        -,        -,        -,        -,        -
   34367,    93626,    70302,    49415,        -,        -,        -,        -,        -,        -,        -,        -
   30546,    65548,    50550,    39207,        -,        -,        -,        -,        -,        -,        -,        -
   36630,    48211,    38467,    34298,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      706

   56614,   246001,   141092,   100935,        -,        -,        -,        -,        -,        -,        -,        -
   50746,   248819,   156778,   100709,        -,        -,        -,        -,        -,        -,        -,        -
   44254,   217054,   138371,    85844,        -,        -,        -,        -,        -,        -,        -,        -
   38501,   136271,    97644,    62175,        -,        -,        -,        -,        -,        -,        -,        -
   34121,    96142,    72735,    50171,        -,        -,        -,        -,        -,        -,        -,        -
   30371,    65837,    51047,    40721,        -,        -,        -,        -,        -,        -,        -,        -
   35346,    47520,    38242,    34214,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      736

   56056,   249794,   144521,   106122,        -,        -,        -,        -,        -,        -,        -,        -
   51739,   251676,   161135,   103376,        -,        -,        -,        -,        -,        -,        -,        -
   43205,   220634,   144496,    88807,        -,        -,        -,        -,        -,        -,        -,        -
   38756,   139193,    99996,    65126,        -,        -,        -,        -,        -,        -,        -,        -
   34113,    98098,    74295,    51945,        -,        -,        -,        -,        -,        -,        -,        -
   30094,    66875,    52445,    40430,        -,        -,        -,        -,        -,        -,        -,        -
   35802,    48030,    39730,    34900,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      709

   55515,   255269,   148199,   107379,        -,        -,        -,        -,        -,        -,        -,        -
   51481,   258800,   165476,   105615,        -,        -,        -,        -,        -,        -,        -,        -
   44189,   227015,   147655,    91785,        -,        -,        -,        -,        -,        -,        -,        -
   39301,   143623,   105024,    67998,        -,        -,        -,        -,        -,        -,        -,        -
   34909,   100311,    76403,    52621,        -,        -,        -,        -,        -,        -,        -,        -
   30472,    67944,    53260,    41479,        -,        -,        -,        -,        -,        -,        -,        -
   35247,    49190,    40268,    35194,        -,        -,        -,        -,        -,        -,        -,        -
       -,        -,        -,        -,        -,        -,        -,        -,        -,        -,        -,      714

